REF_AREA,country_name_wb,year,value,variable,indicator,label
FR,France,2015,94.9454202268228,domestic_credit_private_pct_gdp,FS.AST.PRVT.GD.ZS,"Domestic credit to private sector, % of GDP"
FR,France,2014,93.9159081503646,domestic_credit_private_pct_gdp,FS.AST.PRVT.GD.ZS,"Domestic credit to private sector, % of GDP"
FR,France,2013,95.8769626871841,domestic_credit_private_pct_gdp,FS.AST.PRVT.GD.ZS,"Domestic credit to private sector, % of GDP"
FR,France,2012,96.5785492959372,domestic_credit_private_pct_gdp,FS.AST.PRVT.GD.ZS,"Domestic credit to private sector, % of GDP"
FR,France,2011,96.6491919516285,domestic_credit_private_pct_gdp,FS.AST.PRVT.GD.ZS,"Domestic credit to private sector, % of GDP"
FR,France,2010,95.8471452301569,domestic_credit_private_pct_gdp,FS.AST.PRVT.GD.ZS,"Domestic credit to private sector, % of GDP"
FR,France,2009,95.0966407247871,domestic_credit_private_pct_gdp,FS.AST.PRVT.GD.ZS,"Domestic credit to private sector, % of GDP"
GR,Greece,2025,,domestic_credit_private_pct_gdp,FS.AST.PRVT.GD.ZS,"Domestic credit to private sector, % of GDP"
GR,Greece,2024,48.5410004453358,domestic_credit_private_pct_gdp,FS.AST.PRVT.GD.ZS,"Domestic credit to private sector, % of GDP"
GR,Greece,2023,49.2157408211615,domestic_credit_private_pct_gdp,FS.AST.PRVT.GD.ZS,"Domestic credit to private sector, % of GDP"
GR,Greece,2022,52.4567421241532,domestic_credit_private_pct_gdp,FS.AST.PRVT.GD.ZS,"Domestic credit to private sector, % of GDP"
GR,Greece,2021,56.1973361608804,domestic_credit_private_pct_gdp,FS.AST.PRVT.GD.ZS,"Domestic credit to private sector, % of GDP"
GR,Greece,2020,81.2709751259998,domestic_credit_private_pct_gdp,FS.AST.PRVT.GD.ZS,"Domestic credit to private sector, % of GDP"
GR,Greece,2019,80.2122396702063,domestic_credit_private_pct_gdp,FS.AST.PRVT.GD.ZS,"Domestic credit to private sector, % of GDP"
GR,Greece,2018,91.2069328032117,domestic_credit_private_pct_gdp,FS.AST.PRVT.GD.ZS,"Domestic credit to private sector, % of GDP"
GR,Greece,2017,100.647509860794,domestic_credit_private_pct_gdp,FS.AST.PRVT.GD.ZS,"Domestic credit to private sector, % of GDP"
GR,Greece,2016,108.627097496027,domestic_credit_private_pct_gdp,FS.AST.PRVT.GD.ZS,"Domestic credit to private sector, % of GDP"
GR,Greece,2015,113.433357315224,domestic_credit_private_pct_gdp,FS.AST.PRVT.GD.ZS,"Domestic credit to private sector, % of GDP"
GR,Greece,2014,117.895057189809,domestic_credit_private_pct_gdp,FS.AST.PRVT.GD.ZS,"Domestic credit to private sector, % of GDP"
GR,Greece,2013,119.790203680738,domestic_credit_private_pct_gdp,FS.AST.PRVT.GD.ZS,"Domestic credit to private sector, % of GDP"
GR,Greece,2012,120.147931380692,domestic_credit_private_pct_gdp,FS.AST.PRVT.GD.ZS,"Domestic credit to private sector, % of GDP"
GR,Greece,2011,119.201382534538,domestic_credit_private_pct_gdp,FS.AST.PRVT.GD.ZS,"Domestic credit to private sector, % of GDP"
GR,Greece,2010,112.814277336853,domestic_credit_private_pct_gdp,FS.AST.PRVT.GD.ZS,"Domestic credit to private sector, % of GDP"
GR,Greece,2009,89.22442515662,domestic_credit_private_pct_gdp,FS.AST.PRVT.GD.ZS,"Domestic credit to private sector, % of GDP"
IE,Ireland,2025,,domestic_credit_private_pct_gdp,FS.AST.PRVT.GD.ZS,"Domestic credit to private sector, % of GDP"
IE,Ireland,2024,23.7845375555383,domestic_credit_private_pct_gdp,FS.AST.PRVT.GD.ZS,"Domestic credit to private sector, % of GDP"
IE,Ireland,2023,25.2225553670442,domestic_credit_private_pct_gdp,FS.AST.PRVT.GD.ZS,"Domestic credit to private sector, % of GDP"
IE,Ireland,2022,25.4419666716094,domestic_credit_private_pct_gdp,FS.AST.PRVT.GD.ZS,"Domestic credit to private sector, % of GDP"
IE,Ireland,2021,26.4830620089049,domestic_credit_private_pct_gdp,FS.AST.PRVT.GD.ZS,"Domestic credit to private sector, % of GDP"
IE,Ireland,2020,32.3402464273232,domestic_credit_private_pct_gdp,FS.AST.PRVT.GD.ZS,"Domestic credit to private sector, % of GDP"
IE,Ireland,2019,36.0552722551197,domestic_credit_private_pct_gdp,FS.AST.PRVT.GD.ZS,"Domestic credit to private sector, % of GDP"
IE,Ireland,2018,39.7179106627463,domestic_credit_private_pct_gdp,FS.AST.PRVT.GD.ZS,"Domestic credit to private sector, % of GDP"
IE,Ireland,2017,42.6227340344542,domestic_credit_private_pct_gdp,FS.AST.PRVT.GD.ZS,"Domestic credit to private sector, % of GDP"
IE,Ireland,2016,47.386841437796,domestic_credit_private_pct_gdp,FS.AST.PRVT.GD.ZS,"Domestic credit to private sector, % of GDP"
IE,Ireland,2015,51.2657972598874,domestic_credit_private_pct_gdp,FS.AST.PRVT.GD.ZS,"Domestic credit to private sector, % of GDP"
IE,Ireland,2014,78.3674079003117,domestic_credit_private_pct_gdp,FS.AST.PRVT.GD.ZS,"Domestic credit to private sector, % of GDP"
IE,Ireland,2013,102.404683746299,domestic_credit_private_pct_gdp,FS.AST.PRVT.GD.ZS,"Domestic credit to private sector, % of GDP"
IE,Ireland,2012,110.636331079402,domestic_credit_private_pct_gdp,FS.AST.PRVT.GD.ZS,"Domestic credit to private sector, % of GDP"
IE,Ireland,2011,114.741522540828,domestic_credit_private_pct_gdp,FS.AST.PRVT.GD.ZS,"Domestic credit to private sector, % of GDP"
IE,Ireland,2010,133.426753126152,domestic_credit_private_pct_gdp,FS.AST.PRVT.GD.ZS,"Domestic credit to private sector, % of GDP"
IE,Ireland,2009,169.252292209815,domestic_credit_private_pct_gdp,FS.AST.PRVT.GD.ZS,"Domestic credit to private sector, % of GDP"
IT,Italy,2025,,domestic_credit_private_pct_gdp,FS.AST.PRVT.GD.ZS,"Domestic credit to private sector, % of GDP"
IT,Italy,2024,60.3701258499539,domestic_credit_private_pct_gdp,FS.AST.PRVT.GD.ZS,"Domestic credit to private sector, % of GDP"
IT,Italy,2023,63.1270384971691,domestic_credit_private_pct_gdp,FS.AST.PRVT.GD.ZS,"Domestic credit to private sector, % of GDP"
IT,Italy,2022,69.5868608578087,domestic_credit_private_pct_gdp,FS.AST.PRVT.GD.ZS,"Domestic credit to private sector, % of GDP"
IT,Italy,2021,76.0051221503914,domestic_credit_private_pct_gdp,FS.AST.PRVT.GD.ZS,"Domestic credit to private sector, % of GDP"
IT,Italy,2020,82.6528242104143,domestic_credit_private_pct_gdp,FS.AST.PRVT.GD.ZS,"Domestic credit to private sector, % of GDP"
IT,Italy,2019,73.4404069738438,domestic_credit_private_pct_gdp,FS.AST.PRVT.GD.ZS,"Domestic credit to private sector, % of GDP"
IT,Italy,2018,76.4482228153834,domestic_credit_private_pct_gdp,FS.AST.PRVT.GD.ZS,"Domestic credit to private sector, % of GDP"
IT,Italy,2017,80.4167170633531,domestic_credit_private_pct_gdp,FS.AST.PRVT.GD.ZS,"Domestic credit to private sector, % of GDP"
IT,Italy,2016,84.4917347012215,domestic_credit_private_pct_gdp,FS.AST.PRVT.GD.ZS,"Domestic credit to private sector, % of GDP"
IT,Italy,2015,86.9158529570859,domestic_credit_private_pct_gdp,FS.AST.PRVT.GD.ZS,"Domestic credit to private sector, % of GDP"
IT,Italy,2014,88.187471051349,domestic_credit_private_pct_gdp,FS.AST.PRVT.GD.ZS,"Domestic credit to private sector, % of GDP"
IT,Italy,2013,90.3656642019387,domestic_credit_private_pct_gdp,FS.AST.PRVT.GD.ZS,"Domestic credit to private sector, % of GDP"
IT,Italy,2012,93.2686875516145,domestic_credit_private_pct_gdp,FS.AST.PRVT.GD.ZS,"Domestic credit to private sector, % of GDP"
IT,Italy,2011,93.5718818734975,domestic_credit_private_pct_gdp,FS.AST.PRVT.GD.ZS,"Domestic credit to private sector, % of GDP"
IT,Italy,2010,92.6676294931465,domestic_credit_private_pct_gdp,FS.AST.PRVT.GD.ZS,"Domestic credit to private sector, % of GDP"
IT,Italy,2009,87.1861669932861,domestic_credit_private_pct_gdp,FS.AST.PRVT.GD.ZS,"Domestic credit to private sector, % of GDP"
NL,Netherlands,2025,,domestic_credit_private_pct_gdp,FS.AST.PRVT.GD.ZS,"Domestic credit to private sector, % of GDP"
NL,Netherlands,2024,82.3320940898509,domestic_credit_private_pct_gdp,FS.AST.PRVT.GD.ZS,"Domestic credit to private sector, % of GDP"
NL,Netherlands,2023,85.4757445009347,domestic_credit_private_pct_gdp,FS.AST.PRVT.GD.ZS,"Domestic credit to private sector, % of GDP"
NL,Netherlands,2022,88.8195045380451,domestic_credit_private_pct_gdp,FS.AST.PRVT.GD.ZS,"Domestic credit to private sector, % of GDP"
NL,Netherlands,2021,93.8807694464696,domestic_credit_private_pct_gdp,FS.AST.PRVT.GD.ZS,"Domestic credit to private sector, % of GDP"
NL,Netherlands,2020,100.352006153371,domestic_credit_private_pct_gdp,FS.AST.PRVT.GD.ZS,"Domestic credit to private sector, % of GDP"
NL,Netherlands,2019,98.6368462471995,domestic_credit_private_pct_gdp,FS.AST.PRVT.GD.ZS,"Domestic credit to private sector, % of GDP"
NL,Netherlands,2018,103.705449062777,domestic_credit_private_pct_gdp,FS.AST.PRVT.GD.ZS,"Domestic credit to private sector, % of GDP"
NL,Netherlands,2017,109.26176749092,domestic_credit_private_pct_gdp,FS.AST.PRVT.GD.ZS,"Domestic credit to private sector, % of GDP"
NL,Netherlands,2016,112.688166070747,domestic_credit_private_pct_gdp,FS.AST.PRVT.GD.ZS,"Domestic credit to private sector, % of GDP"
NL,Netherlands,2015,110.135230807738,domestic_credit_private_pct_gdp,FS.AST.PRVT.GD.ZS,"Domestic credit to private sector, % of GDP"
NL,Netherlands,2014,115.205849457802,domestic_credit_private_pct_gdp,FS.AST.PRVT.GD.ZS,"Domestic credit to private sector, % of GDP"
NL,Netherlands,2013,112.969994005111,domestic_credit_private_pct_gdp,FS.AST.PRVT.GD.ZS,"Domestic credit to private sector, % of GDP"
NL,Netherlands,2012,116.013958604261,domestic_credit_private_pct_gdp,FS.AST.PRVT.GD.ZS,"Domestic credit to private sector, % of GDP"
NL,Netherlands,2011,113.516935353618,domestic_credit_private_pct_gdp,FS.AST.PRVT.GD.ZS,"Domestic credit to private sector, % of GDP"
NL,Netherlands,2010,112.995200786287,domestic_credit_private_pct_gdp,FS.AST.PRVT.GD.ZS,"Domestic credit to private sector, % of GDP"
NL,Netherlands,2009,116.241095699118,domestic_credit_private_pct_gdp,FS.AST.PRVT.GD.ZS,"Domestic credit to private sector, % of GDP"
PT,Portugal,2025,,domestic_credit_private_pct_gdp,FS.AST.PRVT.GD.ZS,"Domestic credit to private sector, % of GDP"
PT,Portugal,2024,77.2131206543744,domestic_credit_private_pct_gdp,FS.AST.PRVT.GD.ZS,"Domestic credit to private sector, % of GDP"
PT,Portugal,2023,80.2271063662543,domestic_credit_private_pct_gdp,FS.AST.PRVT.GD.ZS,"Domestic credit to private sector, % of GDP"
PT,Portugal,2022,89.4563111808935,domestic_credit_private_pct_gdp,FS.AST.PRVT.GD.ZS,"Domestic credit to private sector, % of GDP"
PT,Portugal,2021,98.848509456936,domestic_credit_private_pct_gdp,FS.AST.PRVT.GD.ZS,"Domestic credit to private sector, % of GDP"
PT,Portugal,2020,104.074185342131,domestic_credit_private_pct_gdp,FS.AST.PRVT.GD.ZS,"Domestic credit to private sector, % of GDP"
PT,Portugal,2019,93.35554945374,domestic_credit_private_pct_gdp,FS.AST.PRVT.GD.ZS,"Domestic credit to private sector, % of GDP"
PT,Portugal,2018,97.0963051936704,domestic_credit_private_pct_gdp,FS.AST.PRVT.GD.ZS,"Domestic credit to private sector, % of GDP"
PT,Portugal,2017,102.855290609028,domestic_credit_private_pct_gdp,FS.AST.PRVT.GD.ZS,"Domestic credit to private sector, % of GDP"
PT,Portugal,2016,111.328568595891,domestic_credit_private_pct_gdp,FS.AST.PRVT.GD.ZS,"Domestic credit to private sector, % of GDP"
PT,Portugal,2015,120.048513231382,domestic_credit_private_pct_gdp,FS.AST.PRVT.GD.ZS,"Domestic credit to private sector, % of GDP"
PT,Portugal,2014,129.651173714521,domestic_credit_private_pct_gdp,FS.AST.PRVT.GD.ZS,"Domestic credit to private sector, % of GDP"
PT,Portugal,2013,142.933688214656,domestic_credit_private_pct_gdp,FS.AST.PRVT.GD.ZS,"Domestic credit to private sector, % of GDP"
PT,Portugal,2012,152.728675156307,domestic_credit_private_pct_gdp,FS.AST.PRVT.GD.ZS,"Domestic credit to private sector, % of GDP"
PT,Portugal,2011,156.062341019849,domestic_credit_private_pct_gdp,FS.AST.PRVT.GD.ZS,"Domestic credit to private sector, % of GDP"
PT,Portugal,2010,155.388888349273,domestic_credit_private_pct_gdp,FS.AST.PRVT.GD.ZS,"Domestic credit to private sector, % of GDP"
PT,Portugal,2009,159.861301937173,domestic_credit_private_pct_gdp,FS.AST.PRVT.GD.ZS,"Domestic credit to private sector, % of GDP"
SK,Slovak Republic,2025,,domestic_credit_private_pct_gdp,FS.AST.PRVT.GD.ZS,"Domestic credit to private sector, % of GDP"
SK,Slovak Republic,2024,59.6509018833935,domestic_credit_private_pct_gdp,FS.AST.PRVT.GD.ZS,"Domestic credit to private sector, % of GDP"
SK,Slovak Republic,2023,61.4622634277722,domestic_credit_private_pct_gdp,FS.AST.PRVT.GD.ZS,"Domestic credit to private sector, % of GDP"
SK,Slovak Republic,2022,66.7389252233433,domestic_credit_private_pct_gdp,FS.AST.PRVT.GD.ZS,"Domestic credit to private sector, % of GDP"
SK,Slovak Republic,2021,65.1124824665326,domestic_credit_private_pct_gdp,FS.AST.PRVT.GD.ZS,"Domestic credit to private sector, % of GDP"
SK,Slovak Republic,2020,65.647590409826,domestic_credit_private_pct_gdp,FS.AST.PRVT.GD.ZS,"Domestic credit to private sector, % of GDP"
SK,Slovak Republic,2019,62.4645072522501,domestic_credit_private_pct_gdp,FS.AST.PRVT.GD.ZS,"Domestic credit to private sector, % of GDP"
SK,Slovak Republic,2018,61.4419464182066,domestic_credit_private_pct_gdp,FS.AST.PRVT.GD.ZS,"Domestic credit to private sector, % of GDP"
SK,Slovak Republic,2017,59.8779995896911,domestic_credit_private_pct_gdp,FS.AST.PRVT.GD.ZS,"Domestic credit to private sector, % of GDP"
SK,Slovak Republic,2016,56.6716350835336,domestic_credit_private_pct_gdp,FS.AST.PRVT.GD.ZS,"Domestic credit to private sector, % of GDP"
SK,Slovak Republic,2015,52.3332827421394,domestic_credit_private_pct_gdp,FS.AST.PRVT.GD.ZS,"Domestic credit to private sector, % of GDP"
SK,Slovak Republic,2014,49.5007725734467,domestic_credit_private_pct_gdp,FS.AST.PRVT.GD.ZS,"Domestic credit to private sector, % of GDP"
SK,Slovak Republic,2013,47.6850567150792,domestic_credit_private_pct_gdp,FS.AST.PRVT.GD.ZS,"Domestic credit to private sector, % of GDP"
SK,Slovak Republic,2012,46.1588560713764,domestic_credit_private_pct_gdp,FS.AST.PRVT.GD.ZS,"Domestic credit to private sector, % of GDP"
SK,Slovak Republic,2011,46.0061634074872,domestic_credit_private_pct_gdp,FS.AST.PRVT.GD.ZS,"Domestic credit to private sector, % of GDP"
SK,Slovak Republic,2010,44.343508773778,domestic_credit_private_pct_gdp,FS.AST.PRVT.GD.ZS,"Domestic credit to private sector, % of GDP"
SK,Slovak Republic,2009,44.9194546305034,domestic_credit_private_pct_gdp,FS.AST.PRVT.GD.ZS,"Domestic credit to private sector, % of GDP"
