KEY,FREQ,REF_AREA,BS_REP_SECTOR,BS_ITEM,MATURITY_NOT_IRATE,DATA_TYPE_MIR,AMOUNT_CAT,BS_COUNT_SECTOR,CURRENCY_TRANS,IR_BUS_COV,TIME_PERIOD,OBS_VALUE,OBS_STATUS,OBS_CONF,OBS_PRE_BREAK,OBS_COM,TIME_FORMAT,BREAKS,COLLECTION,COMPILING_ORG,DISS_ORG,DOM_SER_IDS,PUBL_ECB,PUBL_MU,PUBL_PUBLIC,UNIT_INDEX_BASE,COMPILATION,COVERAGE,DECIMALS,NAT_TITLE,SOURCE_AGENCY,TITLE,TITLE_COMPL,UNIT,UNIT_MULT
MIR.M.ES.B.A2A.A.B.2.2240.EUR.N,M,ES,B,A2A,A,B,2,2240,EUR,N,2021-06,10379,A,F,,,P1M,,S,,,,,,,,,,0,,ES2,Bank business volumes - loans to corporations of up to EUR 0.25M (new business) ,"Spain, Business volume (outstanding amount / new business), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, Up to and including EUR 0.25 million amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Euro",EUR,6
MIR.M.ES.B.A2A.A.B.2.2240.EUR.N,M,ES,B,A2A,A,B,2,2240,EUR,N,2021-07,10677,A,F,,,P1M,,S,,,,,,,,,,0,,ES2,Bank business volumes - loans to corporations of up to EUR 0.25M (new business) ,"Spain, Business volume (outstanding amount / new business), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, Up to and including EUR 0.25 million amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Euro",EUR,6
MIR.M.ES.B.A2A.A.B.2.2240.EUR.N,M,ES,B,A2A,A,B,2,2240,EUR,N,2021-08,7128,A,F,,,P1M,,S,,,,,,,,,,0,,ES2,Bank business volumes - loans to corporations of up to EUR 0.25M (new business) ,"Spain, Business volume (outstanding amount / new business), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, Up to and including EUR 0.25 million amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Euro",EUR,6
MIR.M.ES.B.A2A.A.B.2.2240.EUR.N,M,ES,B,A2A,A,B,2,2240,EUR,N,2021-09,9115,A,F,,,P1M,,S,,,,,,,,,,0,,ES2,Bank business volumes - loans to corporations of up to EUR 0.25M (new business) ,"Spain, Business volume (outstanding amount / new business), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, Up to and including EUR 0.25 million amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Euro",EUR,6
MIR.M.ES.B.A2A.A.B.2.2240.EUR.N,M,ES,B,A2A,A,B,2,2240,EUR,N,2021-10,10030,A,F,,,P1M,,S,,,,,,,,,,0,,ES2,Bank business volumes - loans to corporations of up to EUR 0.25M (new business) ,"Spain, Business volume (outstanding amount / new business), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, Up to and including EUR 0.25 million amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Euro",EUR,6
MIR.M.ES.B.A2A.A.B.2.2240.EUR.N,M,ES,B,A2A,A,B,2,2240,EUR,N,2021-11,9907,A,F,,,P1M,,S,,,,,,,,,,0,,ES2,Bank business volumes - loans to corporations of up to EUR 0.25M (new business) ,"Spain, Business volume (outstanding amount / new business), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, Up to and including EUR 0.25 million amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Euro",EUR,6
MIR.M.ES.B.A2A.A.B.2.2240.EUR.N,M,ES,B,A2A,A,B,2,2240,EUR,N,2021-12,10955,A,F,,,P1M,,S,,,,,,,,,,0,,ES2,Bank business volumes - loans to corporations of up to EUR 0.25M (new business) ,"Spain, Business volume (outstanding amount / new business), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, Up to and including EUR 0.25 million amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Euro",EUR,6
MIR.M.ES.B.A2A.A.B.2.2240.EUR.N,M,ES,B,A2A,A,B,2,2240,EUR,N,2022-01,9955,A,F,,,P1M,,S,,,,,,,,,,0,,ES2,Bank business volumes - loans to corporations of up to EUR 0.25M (new business) ,"Spain, Business volume (outstanding amount / new business), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, Up to and including EUR 0.25 million amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Euro",EUR,6
MIR.M.ES.B.A2A.A.B.2.2240.EUR.N,M,ES,B,A2A,A,B,2,2240,EUR,N,2022-02,9683,A,F,,,P1M,,S,,,,,,,,,,0,,ES2,Bank business volumes - loans to corporations of up to EUR 0.25M (new business) ,"Spain, Business volume (outstanding amount / new business), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, Up to and including EUR 0.25 million amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Euro",EUR,6
MIR.M.ES.B.A2A.A.B.2.2240.EUR.N,M,ES,B,A2A,A,B,2,2240,EUR,N,2022-03,10950,A,F,,,P1M,,S,,,,,,,,,,0,,ES2,Bank business volumes - loans to corporations of up to EUR 0.25M (new business) ,"Spain, Business volume (outstanding amount / new business), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, Up to and including EUR 0.25 million amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Euro",EUR,6
MIR.M.ES.B.A2A.A.B.2.2240.EUR.N,M,ES,B,A2A,A,B,2,2240,EUR,N,2022-04,11126,A,F,,,P1M,,S,,,,,,,,,,0,,ES2,Bank business volumes - loans to corporations of up to EUR 0.25M (new business) ,"Spain, Business volume (outstanding amount / new business), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, Up to and including EUR 0.25 million amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Euro",EUR,6
MIR.M.ES.B.A2A.A.B.2.2240.EUR.N,M,ES,B,A2A,A,B,2,2240,EUR,N,2022-05,11183,A,F,,,P1M,,S,,,,,,,,,,0,,ES2,Bank business volumes - loans to corporations of up to EUR 0.25M (new business) ,"Spain, Business volume (outstanding amount / new business), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, Up to and including EUR 0.25 million amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Euro",EUR,6
MIR.M.ES.B.A2A.A.B.2.2240.EUR.N,M,ES,B,A2A,A,B,2,2240,EUR,N,2022-06,11251,A,F,,,P1M,,S,,,,,,,,,,0,,ES2,Bank business volumes - loans to corporations of up to EUR 0.25M (new business) ,"Spain, Business volume (outstanding amount / new business), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, Up to and including EUR 0.25 million amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Euro",EUR,6
MIR.M.ES.B.A2A.A.B.2.2240.EUR.N,M,ES,B,A2A,A,B,2,2240,EUR,N,2022-07,12313,A,F,,,P1M,,S,,,,,,,,,,0,,ES2,Bank business volumes - loans to corporations of up to EUR 0.25M (new business) ,"Spain, Business volume (outstanding amount / new business), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, Up to and including EUR 0.25 million amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Euro",EUR,6
MIR.M.ES.B.A2A.A.B.2.2240.EUR.N,M,ES,B,A2A,A,B,2,2240,EUR,N,2022-08,9880,A,F,,,P1M,,S,,,,,,,,,,0,,ES2,Bank business volumes - loans to corporations of up to EUR 0.25M (new business) ,"Spain, Business volume (outstanding amount / new business), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, Up to and including EUR 0.25 million amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Euro",EUR,6
MIR.M.ES.B.A2A.A.B.2.2240.EUR.N,M,ES,B,A2A,A,B,2,2240,EUR,N,2022-09,11388,A,F,,,P1M,,S,,,,,,,,,,0,,ES2,Bank business volumes - loans to corporations of up to EUR 0.25M (new business) ,"Spain, Business volume (outstanding amount / new business), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, Up to and including EUR 0.25 million amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Euro",EUR,6
MIR.M.ES.B.A2A.A.B.2.2240.EUR.N,M,ES,B,A2A,A,B,2,2240,EUR,N,2022-10,12164,A,F,,,P1M,,S,,,,,,,,,,0,,ES2,Bank business volumes - loans to corporations of up to EUR 0.25M (new business) ,"Spain, Business volume (outstanding amount / new business), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, Up to and including EUR 0.25 million amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Euro",EUR,6
MIR.M.ES.B.A2A.A.B.2.2240.EUR.N,M,ES,B,A2A,A,B,2,2240,EUR,N,2022-11,11354,A,F,,,P1M,,S,,,,,,,,,,0,,ES2,Bank business volumes - loans to corporations of up to EUR 0.25M (new business) ,"Spain, Business volume (outstanding amount / new business), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, Up to and including EUR 0.25 million amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Euro",EUR,6
MIR.M.ES.B.A2A.A.B.2.2240.EUR.N,M,ES,B,A2A,A,B,2,2240,EUR,N,2022-12,12142,A,F,,,P1M,,S,,,,,,,,,,0,,ES2,Bank business volumes - loans to corporations of up to EUR 0.25M (new business) ,"Spain, Business volume (outstanding amount / new business), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, Up to and including EUR 0.25 million amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Euro",EUR,6
MIR.M.ES.B.A2A.A.B.2.2240.EUR.N,M,ES,B,A2A,A,B,2,2240,EUR,N,2023-01,11433,A,F,,,P1M,,S,,,,,,,,,,0,,ES2,Bank business volumes - loans to corporations of up to EUR 0.25M (new business) ,"Spain, Business volume (outstanding amount / new business), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, Up to and including EUR 0.25 million amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Euro",EUR,6
MIR.M.ES.B.A2A.A.B.2.2240.EUR.N,M,ES,B,A2A,A,B,2,2240,EUR,N,2023-02,10267,A,F,,,P1M,,S,,,,,,,,,,0,,ES2,Bank business volumes - loans to corporations of up to EUR 0.25M (new business) ,"Spain, Business volume (outstanding amount / new business), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, Up to and including EUR 0.25 million amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Euro",EUR,6
MIR.M.ES.B.A2A.A.B.2.2240.EUR.N,M,ES,B,A2A,A,B,2,2240,EUR,N,2023-03,12149,A,F,,,P1M,,S,,,,,,,,,,0,,ES2,Bank business volumes - loans to corporations of up to EUR 0.25M (new business) ,"Spain, Business volume (outstanding amount / new business), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, Up to and including EUR 0.25 million amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Euro",EUR,6
MIR.M.ES.B.A2A.A.B.2.2240.EUR.N,M,ES,B,A2A,A,B,2,2240,EUR,N,2023-04,11770,A,F,,,P1M,,S,,,,,,,,,,0,,ES2,Bank business volumes - loans to corporations of up to EUR 0.25M (new business) ,"Spain, Business volume (outstanding amount / new business), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, Up to and including EUR 0.25 million amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Euro",EUR,6
MIR.M.ES.B.A2A.A.B.2.2240.EUR.N,M,ES,B,A2A,A,B,2,2240,EUR,N,2023-05,11682,A,F,,,P1M,,S,,,,,,,,,,0,,ES2,Bank business volumes - loans to corporations of up to EUR 0.25M (new business) ,"Spain, Business volume (outstanding amount / new business), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, Up to and including EUR 0.25 million amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Euro",EUR,6
MIR.M.ES.B.A2A.A.B.2.2240.EUR.N,M,ES,B,A2A,A,B,2,2240,EUR,N,2023-06,12307,A,F,,,P1M,,S,,,,,,,,,,0,,ES2,Bank business volumes - loans to corporations of up to EUR 0.25M (new business) ,"Spain, Business volume (outstanding amount / new business), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, Up to and including EUR 0.25 million amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Euro",EUR,6
MIR.M.ES.B.A2A.A.B.2.2240.EUR.N,M,ES,B,A2A,A,B,2,2240,EUR,N,2023-07,12975,A,F,,,P1M,,S,,,,,,,,,,0,,ES2,Bank business volumes - loans to corporations of up to EUR 0.25M (new business) ,"Spain, Business volume (outstanding amount / new business), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, Up to and including EUR 0.25 million amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Euro",EUR,6
MIR.M.ES.B.A2A.A.B.2.2240.EUR.N,M,ES,B,A2A,A,B,2,2240,EUR,N,2023-08,11526,A,F,,,P1M,,S,,,,,,,,,,0,,ES2,Bank business volumes - loans to corporations of up to EUR 0.25M (new business) ,"Spain, Business volume (outstanding amount / new business), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, Up to and including EUR 0.25 million amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Euro",EUR,6
MIR.M.ES.B.A2A.A.B.2.2240.EUR.N,M,ES,B,A2A,A,B,2,2240,EUR,N,2023-09,12751,A,F,,,P1M,,S,,,,,,,,,,0,,ES2,Bank business volumes - loans to corporations of up to EUR 0.25M (new business) ,"Spain, Business volume (outstanding amount / new business), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, Up to and including EUR 0.25 million amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Euro",EUR,6
MIR.M.ES.B.A2A.A.B.2.2240.EUR.N,M,ES,B,A2A,A,B,2,2240,EUR,N,2023-10,14549,A,F,,,P1M,,S,,,,,,,,,,0,,ES2,Bank business volumes - loans to corporations of up to EUR 0.25M (new business) ,"Spain, Business volume (outstanding amount / new business), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, Up to and including EUR 0.25 million amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Euro",EUR,6
MIR.M.ES.B.A2A.A.B.2.2240.EUR.N,M,ES,B,A2A,A,B,2,2240,EUR,N,2023-11,13849,A,F,,,P1M,,S,,,,,,,,,,0,,ES2,Bank business volumes - loans to corporations of up to EUR 0.25M (new business) ,"Spain, Business volume (outstanding amount / new business), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, Up to and including EUR 0.25 million amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Euro",EUR,6
MIR.M.ES.B.A2A.A.B.2.2240.EUR.N,M,ES,B,A2A,A,B,2,2240,EUR,N,2023-12,15142,A,F,,,P1M,,S,,,,,,,,,,0,,ES2,Bank business volumes - loans to corporations of up to EUR 0.25M (new business) ,"Spain, Business volume (outstanding amount / new business), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, Up to and including EUR 0.25 million amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Euro",EUR,6
MIR.M.ES.B.A2A.A.B.2.2240.EUR.N,M,ES,B,A2A,A,B,2,2240,EUR,N,2024-01,14704,A,F,,,P1M,,S,,,,,,,,,,0,,ES2,Bank business volumes - loans to corporations of up to EUR 0.25M (new business) ,"Spain, Business volume (outstanding amount / new business), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, Up to and including EUR 0.25 million amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Euro",EUR,6
MIR.M.ES.B.A2A.A.B.2.2240.EUR.N,M,ES,B,A2A,A,B,2,2240,EUR,N,2024-02,12986,A,F,,,P1M,,S,,,,,,,,,,0,,ES2,Bank business volumes - loans to corporations of up to EUR 0.25M (new business) ,"Spain, Business volume (outstanding amount / new business), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, Up to and including EUR 0.25 million amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Euro",EUR,6
MIR.M.ES.B.A2A.A.B.2.2240.EUR.N,M,ES,B,A2A,A,B,2,2240,EUR,N,2024-03,14006,A,F,,,P1M,,S,,,,,,,,,,0,,ES2,Bank business volumes - loans to corporations of up to EUR 0.25M (new business) ,"Spain, Business volume (outstanding amount / new business), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, Up to and including EUR 0.25 million amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Euro",EUR,6
MIR.M.ES.B.A2A.A.B.2.2240.EUR.N,M,ES,B,A2A,A,B,2,2240,EUR,N,2024-04,15875,A,F,,,P1M,,S,,,,,,,,,,0,,ES2,Bank business volumes - loans to corporations of up to EUR 0.25M (new business) ,"Spain, Business volume (outstanding amount / new business), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, Up to and including EUR 0.25 million amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Euro",EUR,6
MIR.M.ES.B.A2A.A.B.2.2240.EUR.N,M,ES,B,A2A,A,B,2,2240,EUR,N,2024-05,14815,A,F,,,P1M,,S,,,,,,,,,,0,,ES2,Bank business volumes - loans to corporations of up to EUR 0.25M (new business) ,"Spain, Business volume (outstanding amount / new business), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, Up to and including EUR 0.25 million amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Euro",EUR,6
MIR.M.ES.B.A2A.A.B.2.2240.EUR.N,M,ES,B,A2A,A,B,2,2240,EUR,N,2024-06,14251,A,F,,,P1M,,S,,,,,,,,,,0,,ES2,Bank business volumes - loans to corporations of up to EUR 0.25M (new business) ,"Spain, Business volume (outstanding amount / new business), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, Up to and including EUR 0.25 million amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Euro",EUR,6
MIR.M.ES.B.A2A.A.B.2.2240.EUR.N,M,ES,B,A2A,A,B,2,2240,EUR,N,2024-07,17679,A,F,,,P1M,,S,,,,,,,,,,0,,ES2,Bank business volumes - loans to corporations of up to EUR 0.25M (new business) ,"Spain, Business volume (outstanding amount / new business), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, Up to and including EUR 0.25 million amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Euro",EUR,6
MIR.M.ES.B.A2A.A.B.2.2240.EUR.N,M,ES,B,A2A,A,B,2,2240,EUR,N,2024-08,11634,A,F,,,P1M,,S,,,,,,,,,,0,,ES2,Bank business volumes - loans to corporations of up to EUR 0.25M (new business) ,"Spain, Business volume (outstanding amount / new business), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, Up to and including EUR 0.25 million amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Euro",EUR,6
MIR.M.ES.B.A2A.A.B.2.2240.EUR.N,M,ES,B,A2A,A,B,2,2240,EUR,N,2024-09,13621,A,F,,,P1M,,S,,,,,,,,,,0,,ES2,Bank business volumes - loans to corporations of up to EUR 0.25M (new business) ,"Spain, Business volume (outstanding amount / new business), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, Up to and including EUR 0.25 million amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Euro",EUR,6
MIR.M.ES.B.A2A.A.B.2.2240.EUR.N,M,ES,B,A2A,A,B,2,2240,EUR,N,2024-10,17161,A,F,,,P1M,,S,,,,,,,,,,0,,ES2,Bank business volumes - loans to corporations of up to EUR 0.25M (new business) ,"Spain, Business volume (outstanding amount / new business), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, Up to and including EUR 0.25 million amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Euro",EUR,6
MIR.M.ES.B.A2A.A.B.2.2240.EUR.N,M,ES,B,A2A,A,B,2,2240,EUR,N,2024-11,13172,A,F,,,P1M,,S,,,,,,,,,,0,,ES2,Bank business volumes - loans to corporations of up to EUR 0.25M (new business) ,"Spain, Business volume (outstanding amount / new business), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, Up to and including EUR 0.25 million amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Euro",EUR,6
MIR.M.ES.B.A2A.A.B.2.2240.EUR.N,M,ES,B,A2A,A,B,2,2240,EUR,N,2024-12,15128,A,F,,,P1M,,S,,,,,,,,,,0,,ES2,Bank business volumes - loans to corporations of up to EUR 0.25M (new business) ,"Spain, Business volume (outstanding amount / new business), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, Up to and including EUR 0.25 million amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Euro",EUR,6
MIR.M.ES.B.A2A.A.B.2.2240.EUR.N,M,ES,B,A2A,A,B,2,2240,EUR,N,2025-01,14471,A,F,,,P1M,,S,,,,,,,,,,0,,ES2,Bank business volumes - loans to corporations of up to EUR 0.25M (new business) ,"Spain, Business volume (outstanding amount / new business), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, Up to and including EUR 0.25 million amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Euro",EUR,6
MIR.M.ES.B.A2A.A.B.2.2240.EUR.N,M,ES,B,A2A,A,B,2,2240,EUR,N,2025-02,12712,A,F,,,P1M,,S,,,,,,,,,,0,,ES2,Bank business volumes - loans to corporations of up to EUR 0.25M (new business) ,"Spain, Business volume (outstanding amount / new business), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, Up to and including EUR 0.25 million amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Euro",EUR,6
MIR.M.ES.B.A2A.A.B.2.2240.EUR.N,M,ES,B,A2A,A,B,2,2240,EUR,N,2025-03,15788,A,F,,,P1M,,S,,,,,,,,,,0,,ES2,Bank business volumes - loans to corporations of up to EUR 0.25M (new business) ,"Spain, Business volume (outstanding amount / new business), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, Up to and including EUR 0.25 million amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Euro",EUR,6
MIR.M.ES.B.A2A.A.B.2.2240.EUR.N,M,ES,B,A2A,A,B,2,2240,EUR,N,2025-04,16184,A,F,,,P1M,,S,,,,,,,,,,0,,ES2,Bank business volumes - loans to corporations of up to EUR 0.25M (new business) ,"Spain, Business volume (outstanding amount / new business), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, Up to and including EUR 0.25 million amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Euro",EUR,6
MIR.M.ES.B.A2A.A.B.2.2240.EUR.N,M,ES,B,A2A,A,B,2,2240,EUR,N,2025-05,14255,A,F,,,P1M,,S,,,,,,,,,,0,,ES2,Bank business volumes - loans to corporations of up to EUR 0.25M (new business) ,"Spain, Business volume (outstanding amount / new business), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, Up to and including EUR 0.25 million amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Euro",EUR,6
MIR.M.ES.B.A2A.A.B.2.2240.EUR.N,M,ES,B,A2A,A,B,2,2240,EUR,N,2025-06,15517,A,F,,,P1M,,S,,,,,,,,,,0,,ES2,Bank business volumes - loans to corporations of up to EUR 0.25M (new business) ,"Spain, Business volume (outstanding amount / new business), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, Up to and including EUR 0.25 million amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Euro",EUR,6
MIR.M.ES.B.A2A.A.B.2.2240.EUR.N,M,ES,B,A2A,A,B,2,2240,EUR,N,2025-07,18562,A,F,,,P1M,,S,,,,,,,,,,0,,ES2,Bank business volumes - loans to corporations of up to EUR 0.25M (new business) ,"Spain, Business volume (outstanding amount / new business), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, Up to and including EUR 0.25 million amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Euro",EUR,6
MIR.M.ES.B.A2A.A.B.2.2240.EUR.N,M,ES,B,A2A,A,B,2,2240,EUR,N,2025-08,10982,A,F,,,P1M,,S,,,,,,,,,,0,,ES2,Bank business volumes - loans to corporations of up to EUR 0.25M (new business) ,"Spain, Business volume (outstanding amount / new business), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, Up to and including EUR 0.25 million amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Euro",EUR,6
