KEY,FREQ,REF_AREA,FIRM_SIZE,FIRM_SECTOR,FIRM_TURNOVER,FIRM_AGE,FIRM_OWNERSHIP,SAFE_QUESTION,SAFE_ITEM,SAFE_ANSWER,SAFE_FILTER,SAFE_DENOM,TIME_PERIOD,OBS_VALUE,OBS_STATUS,OBS_CONF,OBS_PRE_BREAK,OBS_COM,TIME_FORMAT,BREAKS,COLLECTION,COMPILING_ORG,DISS_ORG,PUBL_ECB,PUBL_MU,PUBL_PUBLIC,COMPILATION,DECIMALS,TITLE,TITLE_COMPL,UNIT,UNIT_MULT
SAFE.H.ES.SME.A.0.0.0.Q7B.FBLN.S3.AL.WP,H,ES,SME,A,0,0,0,Q7B,FBLN,S3,AL,WP,2020-S2,0.435293,A,F,,,P6M,,V,,,,,,,3,Spain - Small and medium-sized enterprises - Q7B. Financing applied - outcome,"Residency of the firm Spain - Small and medium-sized enterprises - All sectors - All turnover breakdowns included - All ages included - All types of ownership, all export classes included - Question Q7B. Financing applied - outcome, Bank loan - Applied but refused because cost too high - Including not applicable responses - Weighted percentage of responses",PC,-2
SAFE.H.ES.SME.A.0.0.0.Q7B.FBLN.S3.AL.WP,H,ES,SME,A,0,0,0,Q7B,FBLN,S3,AL,WP,2021-S1,0.764263,A,F,,,P6M,,V,,,,,,,3,Spain - Small and medium-sized enterprises - Q7B. Financing applied - outcome,"Residency of the firm Spain - Small and medium-sized enterprises - All sectors - All turnover breakdowns included - All ages included - All types of ownership, all export classes included - Question Q7B. Financing applied - outcome, Bank loan - Applied but refused because cost too high - Including not applicable responses - Weighted percentage of responses",PC,-2
SAFE.H.ES.SME.A.0.0.0.Q7B.FBLN.S3.AL.WP,H,ES,SME,A,0,0,0,Q7B,FBLN,S3,AL,WP,2021-S2,0.684431,A,F,,,P6M,,V,,,,,,,3,Spain - Small and medium-sized enterprises - Q7B. Financing applied - outcome,"Residency of the firm Spain - Small and medium-sized enterprises - All sectors - All turnover breakdowns included - All ages included - All types of ownership, all export classes included - Question Q7B. Financing applied - outcome, Bank loan - Applied but refused because cost too high - Including not applicable responses - Weighted percentage of responses",PC,-2
SAFE.H.ES.SME.A.0.0.0.Q7B.FBLN.S3.AL.WP,H,ES,SME,A,0,0,0,Q7B,FBLN,S3,AL,WP,2022-S1,2.491796,A,F,,,P6M,,V,,,,,,,3,Spain - Small and medium-sized enterprises - Q7B. Financing applied - outcome,"Residency of the firm Spain - Small and medium-sized enterprises - All sectors - All turnover breakdowns included - All ages included - All types of ownership, all export classes included - Question Q7B. Financing applied - outcome, Bank loan - Applied but refused because cost too high - Including not applicable responses - Weighted percentage of responses",PC,-2
SAFE.H.ES.SME.A.0.0.0.Q7B.FBLN.S3.AL.WP,H,ES,SME,A,0,0,0,Q7B,FBLN,S3,AL,WP,2022-S2,2.814174,A,F,,,P6M,,V,,,,,,,3,Spain - Small and medium-sized enterprises - Q7B. Financing applied - outcome,"Residency of the firm Spain - Small and medium-sized enterprises - All sectors - All turnover breakdowns included - All ages included - All types of ownership, all export classes included - Question Q7B. Financing applied - outcome, Bank loan - Applied but refused because cost too high - Including not applicable responses - Weighted percentage of responses",PC,-2
SAFE.H.ES.SME.A.0.0.0.Q7B.FBLN.S3.AL.WP,H,ES,SME,A,0,0,0,Q7B,FBLN,S3,AL,WP,2023-S1,1.814358,A,F,,,P6M,,V,,,,,,,3,Spain - Small and medium-sized enterprises - Q7B. Financing applied - outcome,"Residency of the firm Spain - Small and medium-sized enterprises - All sectors - All turnover breakdowns included - All ages included - All types of ownership, all export classes included - Question Q7B. Financing applied - outcome, Bank loan - Applied but refused because cost too high - Including not applicable responses - Weighted percentage of responses",PC,-2
SAFE.H.ES.SME.A.0.0.0.Q7B.FBLN.S3.AL.WP,H,ES,SME,A,0,0,0,Q7B,FBLN,S3,AL,WP,2023-S2,5.774431,A,F,,,P6M,,V,,,,,,,3,Spain - Small and medium-sized enterprises - Q7B. Financing applied - outcome,"Residency of the firm Spain - Small and medium-sized enterprises - All sectors - All turnover breakdowns included - All ages included - All types of ownership, all export classes included - Question Q7B. Financing applied - outcome, Bank loan - Applied but refused because cost too high - Including not applicable responses - Weighted percentage of responses",PC,-2
SAFE.H.ES.SME.A.0.0.0.Q7B.FBLN.S3.AL.WP,H,ES,SME,A,0,0,0,Q7B,FBLN,S3,AL,WP,2024-S1,2.6376,A,F,,,P6M,,V,,,,,,,3,Spain - Small and medium-sized enterprises - Q7B. Financing applied - outcome,"Residency of the firm Spain - Small and medium-sized enterprises - All sectors - All turnover breakdowns included - All ages included - All types of ownership, all export classes included - Question Q7B. Financing applied - outcome, Bank loan - Applied but refused because cost too high - Including not applicable responses - Weighted percentage of responses",PC,-2
SAFE.H.ES.SME.A.0.0.0.Q7B.FBLN.S3.AL.WP,H,ES,SME,A,0,0,0,Q7B,FBLN,S3,AL,WP,2024-S2,0,A,F,,,P6M,,V,,,,,,,3,Spain - Small and medium-sized enterprises - Q7B. Financing applied - outcome,"Residency of the firm Spain - Small and medium-sized enterprises - All sectors - All turnover breakdowns included - All ages included - All types of ownership, all export classes included - Question Q7B. Financing applied - outcome, Bank loan - Applied but refused because cost too high - Including not applicable responses - Weighted percentage of responses",PC,-2
SAFE.H.ES.SME.A.0.0.0.Q7B.FBLN.S3.AL.WP,H,ES,SME,A,0,0,0,Q7B,FBLN,S3,AL,WP,2025-S1,1.29,A,F,,,P6M,,V,,,,,,,3,Spain - Small and medium-sized enterprises - Q7B. Financing applied - outcome,"Residency of the firm Spain - Small and medium-sized enterprises - All sectors - All turnover breakdowns included - All ages included - All types of ownership, all export classes included - Question Q7B. Financing applied - outcome, Bank loan - Applied but refused because cost too high - Including not applicable responses - Weighted percentage of responses",PC,-2
SAFE.H.ES.SML.A.0.0.0.Q7B.FBLN.S3.AL.WP,H,ES,SML,A,0,0,0,Q7B,FBLN,S3,AL,WP,2009-S1,3.344582,A,F,,,P6M,,V,,,,,,,3,Spain - Small firms - Q7B. Financing applied - outcome,"Residency of the firm Spain - Small firms - All sectors - All turnover breakdowns included - All ages included - All types of ownership, all export classes included - Question Q7B. Financing applied - outcome, Bank loan - Applied but refused because cost too high - Including not applicable responses - Weighted percentage of responses",PC,-2
SAFE.H.ES.SML.A.0.0.0.Q7B.FBLN.S3.AL.WP,H,ES,SML,A,0,0,0,Q7B,FBLN,S3,AL,WP,2009-S2,1.288017,A,F,,,P6M,,V,,,,,,,3,Spain - Small firms - Q7B. Financing applied - outcome,"Residency of the firm Spain - Small firms - All sectors - All turnover breakdowns included - All ages included - All types of ownership, all export classes included - Question Q7B. Financing applied - outcome, Bank loan - Applied but refused because cost too high - Including not applicable responses - Weighted percentage of responses",PC,-2
SAFE.H.ES.SML.A.0.0.0.Q7B.FBLN.S3.AL.WP,H,ES,SML,A,0,0,0,Q7B,FBLN,S3,AL,WP,2010-S1,0.957741,A,F,,,P6M,,V,,,,,,,3,Spain - Small firms - Q7B. Financing applied - outcome,"Residency of the firm Spain - Small firms - All sectors - All turnover breakdowns included - All ages included - All types of ownership, all export classes included - Question Q7B. Financing applied - outcome, Bank loan - Applied but refused because cost too high - Including not applicable responses - Weighted percentage of responses",PC,-2
SAFE.H.ES.SML.A.0.0.0.Q7B.FBLN.S3.AL.WP,H,ES,SML,A,0,0,0,Q7B,FBLN,S3,AL,WP,2010-S2,0.926514,A,F,,,P6M,,V,,,,,,,3,Spain - Small firms - Q7B. Financing applied - outcome,"Residency of the firm Spain - Small firms - All sectors - All turnover breakdowns included - All ages included - All types of ownership, all export classes included - Question Q7B. Financing applied - outcome, Bank loan - Applied but refused because cost too high - Including not applicable responses - Weighted percentage of responses",PC,-2
SAFE.H.ES.SML.A.0.0.0.Q7B.FBLN.S3.AL.WP,H,ES,SML,A,0,0,0,Q7B,FBLN,S3,AL,WP,2011-S1,6.095723,A,F,,,P6M,,V,,,,,,,3,Spain - Small firms - Q7B. Financing applied - outcome,"Residency of the firm Spain - Small firms - All sectors - All turnover breakdowns included - All ages included - All types of ownership, all export classes included - Question Q7B. Financing applied - outcome, Bank loan - Applied but refused because cost too high - Including not applicable responses - Weighted percentage of responses",PC,-2
SAFE.H.ES.SML.A.0.0.0.Q7B.FBLN.S3.AL.WP,H,ES,SML,A,0,0,0,Q7B,FBLN,S3,AL,WP,2011-S2,3.089474,A,F,,,P6M,,V,,,,,,,3,Spain - Small firms - Q7B. Financing applied - outcome,"Residency of the firm Spain - Small firms - All sectors - All turnover breakdowns included - All ages included - All types of ownership, all export classes included - Question Q7B. Financing applied - outcome, Bank loan - Applied but refused because cost too high - Including not applicable responses - Weighted percentage of responses",PC,-2
SAFE.H.ES.SML.A.0.0.0.Q7B.FBLN.S3.AL.WP,H,ES,SML,A,0,0,0,Q7B,FBLN,S3,AL,WP,2012-S1,1.003669,A,F,,,P6M,,V,,,,,,,3,Spain - Small firms - Q7B. Financing applied - outcome,"Residency of the firm Spain - Small firms - All sectors - All turnover breakdowns included - All ages included - All types of ownership, all export classes included - Question Q7B. Financing applied - outcome, Bank loan - Applied but refused because cost too high - Including not applicable responses - Weighted percentage of responses",PC,-2
SAFE.H.ES.SML.A.0.0.0.Q7B.FBLN.S3.AL.WP,H,ES,SML,A,0,0,0,Q7B,FBLN,S3,AL,WP,2012-S2,4.221275,A,F,,,P6M,,V,,,,,,,3,Spain - Small firms - Q7B. Financing applied - outcome,"Residency of the firm Spain - Small firms - All sectors - All turnover breakdowns included - All ages included - All types of ownership, all export classes included - Question Q7B. Financing applied - outcome, Bank loan - Applied but refused because cost too high - Including not applicable responses - Weighted percentage of responses",PC,-2
SAFE.H.ES.SML.A.0.0.0.Q7B.FBLN.S3.AL.WP,H,ES,SML,A,0,0,0,Q7B,FBLN,S3,AL,WP,2013-S1,2.569226,A,F,,,P6M,,V,,,,,,,3,Spain - Small firms - Q7B. Financing applied - outcome,"Residency of the firm Spain - Small firms - All sectors - All turnover breakdowns included - All ages included - All types of ownership, all export classes included - Question Q7B. Financing applied - outcome, Bank loan - Applied but refused because cost too high - Including not applicable responses - Weighted percentage of responses",PC,-2
SAFE.H.ES.SML.A.0.0.0.Q7B.FBLN.S3.AL.WP,H,ES,SML,A,0,0,0,Q7B,FBLN,S3,AL,WP,2013-S2,1.698206,A,F,,,P6M,,V,,,,,,,3,Spain - Small firms - Q7B. Financing applied - outcome,"Residency of the firm Spain - Small firms - All sectors - All turnover breakdowns included - All ages included - All types of ownership, all export classes included - Question Q7B. Financing applied - outcome, Bank loan - Applied but refused because cost too high - Including not applicable responses - Weighted percentage of responses",PC,-2
SAFE.H.ES.SML.A.0.0.0.Q7B.FBLN.S3.AL.WP,H,ES,SML,A,0,0,0,Q7B,FBLN,S3,AL,WP,2014-S1,2.008233,A,F,,,P6M,,V,,,,,,,3,Spain - Small firms - Q7B. Financing applied - outcome,"Residency of the firm Spain - Small firms - All sectors - All turnover breakdowns included - All ages included - All types of ownership, all export classes included - Question Q7B. Financing applied - outcome, Bank loan - Applied but refused because cost too high - Including not applicable responses - Weighted percentage of responses",PC,-2
SAFE.H.ES.SML.A.0.0.0.Q7B.FBLN.S3.AL.WP,H,ES,SML,A,0,0,0,Q7B,FBLN,S3,AL,WP,2014-S2,1.03927,A,F,,,P6M,,V,,,,,,,3,Spain - Small firms - Q7B. Financing applied - outcome,"Residency of the firm Spain - Small firms - All sectors - All turnover breakdowns included - All ages included - All types of ownership, all export classes included - Question Q7B. Financing applied - outcome, Bank loan - Applied but refused because cost too high - Including not applicable responses - Weighted percentage of responses",PC,-2
SAFE.H.ES.SML.A.0.0.0.Q7B.FBLN.S3.AL.WP,H,ES,SML,A,0,0,0,Q7B,FBLN,S3,AL,WP,2015-S1,0,A,F,,,P6M,,V,,,,,,,3,Spain - Small firms - Q7B. Financing applied - outcome,"Residency of the firm Spain - Small firms - All sectors - All turnover breakdowns included - All ages included - All types of ownership, all export classes included - Question Q7B. Financing applied - outcome, Bank loan - Applied but refused because cost too high - Including not applicable responses - Weighted percentage of responses",PC,-2
SAFE.H.ES.SML.A.0.0.0.Q7B.FBLN.S3.AL.WP,H,ES,SML,A,0,0,0,Q7B,FBLN,S3,AL,WP,2015-S2,2.012787,A,F,,,P6M,,V,,,,,,,3,Spain - Small firms - Q7B. Financing applied - outcome,"Residency of the firm Spain - Small firms - All sectors - All turnover breakdowns included - All ages included - All types of ownership, all export classes included - Question Q7B. Financing applied - outcome, Bank loan - Applied but refused because cost too high - Including not applicable responses - Weighted percentage of responses",PC,-2
SAFE.H.ES.SML.A.0.0.0.Q7B.FBLN.S3.AL.WP,H,ES,SML,A,0,0,0,Q7B,FBLN,S3,AL,WP,2016-S1,0,A,F,,,P6M,,V,,,,,,,3,Spain - Small firms - Q7B. Financing applied - outcome,"Residency of the firm Spain - Small firms - All sectors - All turnover breakdowns included - All ages included - All types of ownership, all export classes included - Question Q7B. Financing applied - outcome, Bank loan - Applied but refused because cost too high - Including not applicable responses - Weighted percentage of responses",PC,-2
SAFE.H.ES.SML.A.0.0.0.Q7B.FBLN.S3.AL.WP,H,ES,SML,A,0,0,0,Q7B,FBLN,S3,AL,WP,2016-S2,0,A,F,,,P6M,,V,,,,,,,3,Spain - Small firms - Q7B. Financing applied - outcome,"Residency of the firm Spain - Small firms - All sectors - All turnover breakdowns included - All ages included - All types of ownership, all export classes included - Question Q7B. Financing applied - outcome, Bank loan - Applied but refused because cost too high - Including not applicable responses - Weighted percentage of responses",PC,-2
SAFE.H.ES.SML.A.0.0.0.Q7B.FBLN.S3.AL.WP,H,ES,SML,A,0,0,0,Q7B,FBLN,S3,AL,WP,2017-S1,2.586504,A,F,,,P6M,,V,,,,,,,3,Spain - Small firms - Q7B. Financing applied - outcome,"Residency of the firm Spain - Small firms - All sectors - All turnover breakdowns included - All ages included - All types of ownership, all export classes included - Question Q7B. Financing applied - outcome, Bank loan - Applied but refused because cost too high - Including not applicable responses - Weighted percentage of responses",PC,-2
SAFE.H.ES.SML.A.0.0.0.Q7B.FBLN.S3.AL.WP,H,ES,SML,A,0,0,0,Q7B,FBLN,S3,AL,WP,2017-S2,1.03674,A,F,,,P6M,,V,,,,,,,3,Spain - Small firms - Q7B. Financing applied - outcome,"Residency of the firm Spain - Small firms - All sectors - All turnover breakdowns included - All ages included - All types of ownership, all export classes included - Question Q7B. Financing applied - outcome, Bank loan - Applied but refused because cost too high - Including not applicable responses - Weighted percentage of responses",PC,-2
SAFE.H.ES.SML.A.0.0.0.Q7B.FBLN.S3.AL.WP,H,ES,SML,A,0,0,0,Q7B,FBLN,S3,AL,WP,2018-S1,0.998226,A,F,,,P6M,,V,,,,,,,3,Spain - Small firms - Q7B. Financing applied - outcome,"Residency of the firm Spain - Small firms - All sectors - All turnover breakdowns included - All ages included - All types of ownership, all export classes included - Question Q7B. Financing applied - outcome, Bank loan - Applied but refused because cost too high - Including not applicable responses - Weighted percentage of responses",PC,-2
SAFE.H.ES.SML.A.0.0.0.Q7B.FBLN.S3.AL.WP,H,ES,SML,A,0,0,0,Q7B,FBLN,S3,AL,WP,2018-S2,2.060341,A,F,,,P6M,,V,,,,,,,3,Spain - Small firms - Q7B. Financing applied - outcome,"Residency of the firm Spain - Small firms - All sectors - All turnover breakdowns included - All ages included - All types of ownership, all export classes included - Question Q7B. Financing applied - outcome, Bank loan - Applied but refused because cost too high - Including not applicable responses - Weighted percentage of responses",PC,-2
SAFE.H.ES.SML.A.0.0.0.Q7B.FBLN.S3.AL.WP,H,ES,SML,A,0,0,0,Q7B,FBLN,S3,AL,WP,2019-S1,1.06056,A,F,,,P6M,,V,,,,,,,3,Spain - Small firms - Q7B. Financing applied - outcome,"Residency of the firm Spain - Small firms - All sectors - All turnover breakdowns included - All ages included - All types of ownership, all export classes included - Question Q7B. Financing applied - outcome, Bank loan - Applied but refused because cost too high - Including not applicable responses - Weighted percentage of responses",PC,-2
SAFE.H.ES.SML.A.0.0.0.Q7B.FBLN.S3.AL.WP,H,ES,SML,A,0,0,0,Q7B,FBLN,S3,AL,WP,2019-S2,1.004095,A,F,,,P6M,,V,,,,,,,3,Spain - Small firms - Q7B. Financing applied - outcome,"Residency of the firm Spain - Small firms - All sectors - All turnover breakdowns included - All ages included - All types of ownership, all export classes included - Question Q7B. Financing applied - outcome, Bank loan - Applied but refused because cost too high - Including not applicable responses - Weighted percentage of responses",PC,-2
SAFE.H.ES.SML.A.0.0.0.Q7B.FBLN.S3.AL.WP,H,ES,SML,A,0,0,0,Q7B,FBLN,S3,AL,WP,2020-S1,2.398583,A,F,,,P6M,,V,,,,,,,3,Spain - Small firms - Q7B. Financing applied - outcome,"Residency of the firm Spain - Small firms - All sectors - All turnover breakdowns included - All ages included - All types of ownership, all export classes included - Question Q7B. Financing applied - outcome, Bank loan - Applied but refused because cost too high - Including not applicable responses - Weighted percentage of responses",PC,-2
SAFE.H.ES.SML.A.0.0.0.Q7B.FBLN.S3.AL.WP,H,ES,SML,A,0,0,0,Q7B,FBLN,S3,AL,WP,2020-S2,0,A,F,,,P6M,,V,,,,,,,3,Spain - Small firms - Q7B. Financing applied - outcome,"Residency of the firm Spain - Small firms - All sectors - All turnover breakdowns included - All ages included - All types of ownership, all export classes included - Question Q7B. Financing applied - outcome, Bank loan - Applied but refused because cost too high - Including not applicable responses - Weighted percentage of responses",PC,-2
SAFE.H.ES.SML.A.0.0.0.Q7B.FBLN.S3.AL.WP,H,ES,SML,A,0,0,0,Q7B,FBLN,S3,AL,WP,2021-S1,1.373925,A,F,,,P6M,,V,,,,,,,3,Spain - Small firms - Q7B. Financing applied - outcome,"Residency of the firm Spain - Small firms - All sectors - All turnover breakdowns included - All ages included - All types of ownership, all export classes included - Question Q7B. Financing applied - outcome, Bank loan - Applied but refused because cost too high - Including not applicable responses - Weighted percentage of responses",PC,-2
SAFE.H.ES.SML.A.0.0.0.Q7B.FBLN.S3.AL.WP,H,ES,SML,A,0,0,0,Q7B,FBLN,S3,AL,WP,2021-S2,2.048342,A,F,,,P6M,,V,,,,,,,3,Spain - Small firms - Q7B. Financing applied - outcome,"Residency of the firm Spain - Small firms - All sectors - All turnover breakdowns included - All ages included - All types of ownership, all export classes included - Question Q7B. Financing applied - outcome, Bank loan - Applied but refused because cost too high - Including not applicable responses - Weighted percentage of responses",PC,-2
SAFE.H.ES.SML.A.0.0.0.Q7B.FBLN.S3.AL.WP,H,ES,SML,A,0,0,0,Q7B,FBLN,S3,AL,WP,2022-S1,1.875502,A,F,,,P6M,,V,,,,,,,3,Spain - Small firms - Q7B. Financing applied - outcome,"Residency of the firm Spain - Small firms - All sectors - All turnover breakdowns included - All ages included - All types of ownership, all export classes included - Question Q7B. Financing applied - outcome, Bank loan - Applied but refused because cost too high - Including not applicable responses - Weighted percentage of responses",PC,-2
SAFE.H.ES.SML.A.0.0.0.Q7B.FBLN.S3.AL.WP,H,ES,SML,A,0,0,0,Q7B,FBLN,S3,AL,WP,2022-S2,2.226348,A,F,,,P6M,,V,,,,,,,3,Spain - Small firms - Q7B. Financing applied - outcome,"Residency of the firm Spain - Small firms - All sectors - All turnover breakdowns included - All ages included - All types of ownership, all export classes included - Question Q7B. Financing applied - outcome, Bank loan - Applied but refused because cost too high - Including not applicable responses - Weighted percentage of responses",PC,-2
SAFE.H.ES.SML.A.0.0.0.Q7B.FBLN.S3.AL.WP,H,ES,SML,A,0,0,0,Q7B,FBLN,S3,AL,WP,2023-S1,0,A,F,,,P6M,,V,,,,,,,3,Spain - Small firms - Q7B. Financing applied - outcome,"Residency of the firm Spain - Small firms - All sectors - All turnover breakdowns included - All ages included - All types of ownership, all export classes included - Question Q7B. Financing applied - outcome, Bank loan - Applied but refused because cost too high - Including not applicable responses - Weighted percentage of responses",PC,-2
SAFE.H.ES.SML.A.0.0.0.Q7B.FBLN.S3.AL.WP,H,ES,SML,A,0,0,0,Q7B,FBLN,S3,AL,WP,2023-S2,0,A,F,,,P6M,,V,,,,,,,3,Spain - Small firms - Q7B. Financing applied - outcome,"Residency of the firm Spain - Small firms - All sectors - All turnover breakdowns included - All ages included - All types of ownership, all export classes included - Question Q7B. Financing applied - outcome, Bank loan - Applied but refused because cost too high - Including not applicable responses - Weighted percentage of responses",PC,-2
SAFE.H.ES.SML.A.0.0.0.Q7B.FBLN.S3.AL.WP,H,ES,SML,A,0,0,0,Q7B,FBLN,S3,AL,WP,2024-S1,3.7338,A,F,,,P6M,,V,,,,,,,3,Spain - Small firms - Q7B. Financing applied - outcome,"Residency of the firm Spain - Small firms - All sectors - All turnover breakdowns included - All ages included - All types of ownership, all export classes included - Question Q7B. Financing applied - outcome, Bank loan - Applied but refused because cost too high - Including not applicable responses - Weighted percentage of responses",PC,-2
SAFE.H.ES.SML.A.0.0.0.Q7B.FBLN.S3.AL.WP,H,ES,SML,A,0,0,0,Q7B,FBLN,S3,AL,WP,2024-S2,0,A,F,,,P6M,,V,,,,,,,3,Spain - Small firms - Q7B. Financing applied - outcome,"Residency of the firm Spain - Small firms - All sectors - All turnover breakdowns included - All ages included - All types of ownership, all export classes included - Question Q7B. Financing applied - outcome, Bank loan - Applied but refused because cost too high - Including not applicable responses - Weighted percentage of responses",PC,-2
SAFE.H.ES.SML.A.0.0.0.Q7B.FBLN.S3.AL.WP,H,ES,SML,A,0,0,0,Q7B,FBLN,S3,AL,WP,2025-S1,0,A,F,,,P6M,,V,,,,,,,3,Spain - Small firms - Q7B. Financing applied - outcome,"Residency of the firm Spain - Small firms - All sectors - All turnover breakdowns included - All ages included - All types of ownership, all export classes included - Question Q7B. Financing applied - outcome, Bank loan - Applied but refused because cost too high - Including not applicable responses - Weighted percentage of responses",PC,-2
SAFE.H.FI.SME.A.0.0.0.Q7B.FBLN.S3.AL.WP,H,FI,SME,A,0,0,0,Q7B,FBLN,S3,AL,WP,2009-S1,0,A,F,,,P6M,,V,,,,,,,3,Finland - Small and medium-sized enterprises - Q7B. Financing applied - outcome,"Residency of the firm Finland - Small and medium-sized enterprises - All sectors - All turnover breakdowns included - All ages included - All types of ownership, all export classes included - Question Q7B. Financing applied - outcome, Bank loan - Applied but refused because cost too high - Including not applicable responses - Weighted percentage of responses",PC,-2
SAFE.H.FI.SME.A.0.0.0.Q7B.FBLN.S3.AL.WP,H,FI,SME,A,0,0,0,Q7B,FBLN,S3,AL,WP,2009-S2,0,A,F,,,P6M,,V,,,,,,,3,Finland - Small and medium-sized enterprises - Q7B. Financing applied - outcome,"Residency of the firm Finland - Small and medium-sized enterprises - All sectors - All turnover breakdowns included - All ages included - All types of ownership, all export classes included - Question Q7B. Financing applied - outcome, Bank loan - Applied but refused because cost too high - Including not applicable responses - Weighted percentage of responses",PC,-2
SAFE.H.FI.SME.A.0.0.0.Q7B.FBLN.S3.AL.WP,H,FI,SME,A,0,0,0,Q7B,FBLN,S3,AL,WP,2010-S1,0,A,F,,,P6M,,V,,,,,,,3,Finland - Small and medium-sized enterprises - Q7B. Financing applied - outcome,"Residency of the firm Finland - Small and medium-sized enterprises - All sectors - All turnover breakdowns included - All ages included - All types of ownership, all export classes included - Question Q7B. Financing applied - outcome, Bank loan - Applied but refused because cost too high - Including not applicable responses - Weighted percentage of responses",PC,-2
SAFE.H.FI.SME.A.0.0.0.Q7B.FBLN.S3.AL.WP,H,FI,SME,A,0,0,0,Q7B,FBLN,S3,AL,WP,2010-S2,1.731599,A,F,,,P6M,,V,,,,,,,3,Finland - Small and medium-sized enterprises - Q7B. Financing applied - outcome,"Residency of the firm Finland - Small and medium-sized enterprises - All sectors - All turnover breakdowns included - All ages included - All types of ownership, all export classes included - Question Q7B. Financing applied - outcome, Bank loan - Applied but refused because cost too high - Including not applicable responses - Weighted percentage of responses",PC,-2
SAFE.H.FI.SME.A.0.0.0.Q7B.FBLN.S3.AL.WP,H,FI,SME,A,0,0,0,Q7B,FBLN,S3,AL,WP,2011-S1,1.146853,A,F,,,P6M,,V,,,,,,,3,Finland - Small and medium-sized enterprises - Q7B. Financing applied - outcome,"Residency of the firm Finland - Small and medium-sized enterprises - All sectors - All turnover breakdowns included - All ages included - All types of ownership, all export classes included - Question Q7B. Financing applied - outcome, Bank loan - Applied but refused because cost too high - Including not applicable responses - Weighted percentage of responses",PC,-2
SAFE.H.FI.SME.A.0.0.0.Q7B.FBLN.S3.AL.WP,H,FI,SME,A,0,0,0,Q7B,FBLN,S3,AL,WP,2011-S2,0,A,F,,,P6M,,V,,,,,,,3,Finland - Small and medium-sized enterprises - Q7B. Financing applied - outcome,"Residency of the firm Finland - Small and medium-sized enterprises - All sectors - All turnover breakdowns included - All ages included - All types of ownership, all export classes included - Question Q7B. Financing applied - outcome, Bank loan - Applied but refused because cost too high - Including not applicable responses - Weighted percentage of responses",PC,-2
SAFE.H.FI.SME.A.0.0.0.Q7B.FBLN.S3.AL.WP,H,FI,SME,A,0,0,0,Q7B,FBLN,S3,AL,WP,2012-S1,0,A,F,,,P6M,,V,,,,,,,3,Finland - Small and medium-sized enterprises - Q7B. Financing applied - outcome,"Residency of the firm Finland - Small and medium-sized enterprises - All sectors - All turnover breakdowns included - All ages included - All types of ownership, all export classes included - Question Q7B. Financing applied - outcome, Bank loan - Applied but refused because cost too high - Including not applicable responses - Weighted percentage of responses",PC,-2
SAFE.H.FI.SME.A.0.0.0.Q7B.FBLN.S3.AL.WP,H,FI,SME,A,0,0,0,Q7B,FBLN,S3,AL,WP,2012-S2,0.899473,A,F,,,P6M,,V,,,,,,,3,Finland - Small and medium-sized enterprises - Q7B. Financing applied - outcome,"Residency of the firm Finland - Small and medium-sized enterprises - All sectors - All turnover breakdowns included - All ages included - All types of ownership, all export classes included - Question Q7B. Financing applied - outcome, Bank loan - Applied but refused because cost too high - Including not applicable responses - Weighted percentage of responses",PC,-2
SAFE.H.FI.SME.A.0.0.0.Q7B.FBLN.S3.AL.WP,H,FI,SME,A,0,0,0,Q7B,FBLN,S3,AL,WP,2013-S1,0.927929,A,F,,,P6M,,V,,,,,,,3,Finland - Small and medium-sized enterprises - Q7B. Financing applied - outcome,"Residency of the firm Finland - Small and medium-sized enterprises - All sectors - All turnover breakdowns included - All ages included - All types of ownership, all export classes included - Question Q7B. Financing applied - outcome, Bank loan - Applied but refused because cost too high - Including not applicable responses - Weighted percentage of responses",PC,-2
SAFE.H.FI.SME.A.0.0.0.Q7B.FBLN.S3.AL.WP,H,FI,SME,A,0,0,0,Q7B,FBLN,S3,AL,WP,2013-S2,2.098167,A,F,,,P6M,,V,,,,,,,3,Finland - Small and medium-sized enterprises - Q7B. Financing applied - outcome,"Residency of the firm Finland - Small and medium-sized enterprises - All sectors - All turnover breakdowns included - All ages included - All types of ownership, all export classes included - Question Q7B. Financing applied - outcome, Bank loan - Applied but refused because cost too high - Including not applicable responses - Weighted percentage of responses",PC,-2
SAFE.H.FI.SME.A.0.0.0.Q7B.FBLN.S3.AL.WP,H,FI,SME,A,0,0,0,Q7B,FBLN,S3,AL,WP,2014-S1,4.943972,A,F,,,P6M,,V,,,,,,,3,Finland - Small and medium-sized enterprises - Q7B. Financing applied - outcome,"Residency of the firm Finland - Small and medium-sized enterprises - All sectors - All turnover breakdowns included - All ages included - All types of ownership, all export classes included - Question Q7B. Financing applied - outcome, Bank loan - Applied but refused because cost too high - Including not applicable responses - Weighted percentage of responses",PC,-2
SAFE.H.FI.SME.A.0.0.0.Q7B.FBLN.S3.AL.WP,H,FI,SME,A,0,0,0,Q7B,FBLN,S3,AL,WP,2014-S2,1.418088,A,F,,,P6M,,V,,,,,,,3,Finland - Small and medium-sized enterprises - Q7B. Financing applied - outcome,"Residency of the firm Finland - Small and medium-sized enterprises - All sectors - All turnover breakdowns included - All ages included - All types of ownership, all export classes included - Question Q7B. Financing applied - outcome, Bank loan - Applied but refused because cost too high - Including not applicable responses - Weighted percentage of responses",PC,-2
