KEY,FREQ,REF_AREA,BS_REP_SECTOR,BS_ITEM,MATURITY_NOT_IRATE,DATA_TYPE_MIR,AMOUNT_CAT,BS_COUNT_SECTOR,CURRENCY_TRANS,IR_BUS_COV,TIME_PERIOD,OBS_VALUE,OBS_STATUS,OBS_CONF,OBS_PRE_BREAK,OBS_COM,TIME_FORMAT,BREAKS,COLLECTION,COMPILING_ORG,DISS_ORG,DOM_SER_IDS,PUBL_ECB,PUBL_MU,PUBL_PUBLIC,UNIT_INDEX_BASE,COMPILATION,COVERAGE,DECIMALS,NAT_TITLE,SOURCE_AGENCY,TITLE,TITLE_COMPL,UNIT,UNIT_MULT
MIR.M.FI.B.A2A.A.R.1.2240.EUR.N,M,FI,B,A2A,A,R,1,2240,EUR,N,2014-10,1.65,A,F,,,P1M,,A,,,,,,,,,,4,,FI2,Bank interest rates - loans to corporations of over EUR 1M (new business) ,"Finland, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, Over EUR 1 million amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Euro",PCPA,0
MIR.M.FI.B.A2A.A.R.1.2240.EUR.N,M,FI,B,A2A,A,R,1,2240,EUR,N,2014-11,1.66,A,F,,,P1M,,A,,,,,,,,,,4,,FI2,Bank interest rates - loans to corporations of over EUR 1M (new business) ,"Finland, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, Over EUR 1 million amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Euro",PCPA,0
MIR.M.FI.B.A2A.A.R.1.2240.EUR.N,M,FI,B,A2A,A,R,1,2240,EUR,N,2014-12,1.63,A,F,,,P1M,,A,,,,,,,,,,4,,FI2,Bank interest rates - loans to corporations of over EUR 1M (new business) ,"Finland, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, Over EUR 1 million amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Euro",PCPA,0
MIR.M.FI.B.A2A.A.R.1.2240.EUR.N,M,FI,B,A2A,A,R,1,2240,EUR,N,2015-01,1.5,A,F,,,P1M,,A,,,,,,,,,,4,,FI2,Bank interest rates - loans to corporations of over EUR 1M (new business) ,"Finland, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, Over EUR 1 million amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Euro",PCPA,0
MIR.M.FI.B.A2A.A.R.1.2240.EUR.N,M,FI,B,A2A,A,R,1,2240,EUR,N,2015-02,1.65,A,F,,,P1M,,A,,,,,,,,,,4,,FI2,Bank interest rates - loans to corporations of over EUR 1M (new business) ,"Finland, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, Over EUR 1 million amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Euro",PCPA,0
MIR.M.FI.B.A2A.A.R.1.2240.EUR.N,M,FI,B,A2A,A,R,1,2240,EUR,N,2015-03,1.43,A,F,,,P1M,,A,,,,,,,,,,4,,FI2,Bank interest rates - loans to corporations of over EUR 1M (new business) ,"Finland, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, Over EUR 1 million amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Euro",PCPA,0
MIR.M.FI.B.A2A.A.R.1.2240.EUR.N,M,FI,B,A2A,A,R,1,2240,EUR,N,2015-04,1.54,A,F,,,P1M,,A,,,,,,,,,,4,,FI2,Bank interest rates - loans to corporations of over EUR 1M (new business) ,"Finland, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, Over EUR 1 million amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Euro",PCPA,0
MIR.M.FI.B.A2A.A.R.1.2240.EUR.N,M,FI,B,A2A,A,R,1,2240,EUR,N,2015-05,1.37,A,F,,,P1M,,A,,,,,,,,,,4,,FI2,Bank interest rates - loans to corporations of over EUR 1M (new business) ,"Finland, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, Over EUR 1 million amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Euro",PCPA,0
MIR.M.FI.B.A2A.A.R.1.2240.EUR.N,M,FI,B,A2A,A,R,1,2240,EUR,N,2015-06,1.47,A,F,,,P1M,,A,,,,,,,,,,4,,FI2,Bank interest rates - loans to corporations of over EUR 1M (new business) ,"Finland, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, Over EUR 1 million amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Euro",PCPA,0
MIR.M.FI.B.A2A.A.R.1.2240.EUR.N,M,FI,B,A2A,A,R,1,2240,EUR,N,2015-07,1.27,A,F,,,P1M,,A,,,,,,,,,,4,,FI2,Bank interest rates - loans to corporations of over EUR 1M (new business) ,"Finland, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, Over EUR 1 million amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Euro",PCPA,0
MIR.M.FI.B.A2A.A.R.1.2240.EUR.N,M,FI,B,A2A,A,R,1,2240,EUR,N,2015-08,1.52,A,F,,,P1M,,A,,,,,,,,,,4,,FI2,Bank interest rates - loans to corporations of over EUR 1M (new business) ,"Finland, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, Over EUR 1 million amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Euro",PCPA,0
MIR.M.FI.B.A2A.A.R.1.2240.EUR.N,M,FI,B,A2A,A,R,1,2240,EUR,N,2015-09,1.56,A,F,,,P1M,,A,,,,,,,,,,4,,FI2,Bank interest rates - loans to corporations of over EUR 1M (new business) ,"Finland, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, Over EUR 1 million amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Euro",PCPA,0
MIR.M.FI.B.A2A.A.R.1.2240.EUR.N,M,FI,B,A2A,A,R,1,2240,EUR,N,2015-10,1.32,A,F,,,P1M,,A,,,,,,,,,,4,,FI2,Bank interest rates - loans to corporations of over EUR 1M (new business) ,"Finland, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, Over EUR 1 million amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Euro",PCPA,0
MIR.M.FI.B.A2A.A.R.1.2240.EUR.N,M,FI,B,A2A,A,R,1,2240,EUR,N,2015-11,1.41,A,F,,,P1M,,A,,,,,,,,,,4,,FI2,Bank interest rates - loans to corporations of over EUR 1M (new business) ,"Finland, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, Over EUR 1 million amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Euro",PCPA,0
MIR.M.FI.B.A2A.A.R.1.2240.EUR.N,M,FI,B,A2A,A,R,1,2240,EUR,N,2015-12,1.52,A,F,,,P1M,,A,,,,,,,,,,4,,FI2,Bank interest rates - loans to corporations of over EUR 1M (new business) ,"Finland, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, Over EUR 1 million amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Euro",PCPA,0
MIR.M.FI.B.A2A.A.R.1.2240.EUR.N,M,FI,B,A2A,A,R,1,2240,EUR,N,2016-01,1.17,A,F,,,P1M,,A,,,,,,,,,,4,,FI2,Bank interest rates - loans to corporations of over EUR 1M (new business) ,"Finland, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, Over EUR 1 million amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Euro",PCPA,0
MIR.M.FI.B.A2A.A.R.1.2240.EUR.N,M,FI,B,A2A,A,R,1,2240,EUR,N,2016-02,1.32,A,F,,,P1M,,A,,,,,,,,,,4,,FI2,Bank interest rates - loans to corporations of over EUR 1M (new business) ,"Finland, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, Over EUR 1 million amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Euro",PCPA,0
MIR.M.FI.B.A2A.A.R.1.2240.EUR.N,M,FI,B,A2A,A,R,1,2240,EUR,N,2016-03,1.27,A,F,,,P1M,,A,,,,,,,,,,4,,FI2,Bank interest rates - loans to corporations of over EUR 1M (new business) ,"Finland, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, Over EUR 1 million amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Euro",PCPA,0
MIR.M.FI.B.A2A.A.R.1.2240.EUR.N,M,FI,B,A2A,A,R,1,2240,EUR,N,2016-04,1.3,A,F,,,P1M,,A,,,,,,,,,,4,,FI2,Bank interest rates - loans to corporations of over EUR 1M (new business) ,"Finland, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, Over EUR 1 million amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Euro",PCPA,0
MIR.M.FI.B.A2A.A.R.1.2240.EUR.N,M,FI,B,A2A,A,R,1,2240,EUR,N,2016-05,1.34,A,F,,,P1M,,A,,,,,,,,,,4,,FI2,Bank interest rates - loans to corporations of over EUR 1M (new business) ,"Finland, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, Over EUR 1 million amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Euro",PCPA,0
MIR.M.FI.B.A2A.A.R.1.2240.EUR.N,M,FI,B,A2A,A,R,1,2240,EUR,N,2016-06,1.3,A,F,,,P1M,,A,,,,,,,,,,4,,FI2,Bank interest rates - loans to corporations of over EUR 1M (new business) ,"Finland, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, Over EUR 1 million amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Euro",PCPA,0
MIR.M.FI.B.A2A.A.R.1.2240.EUR.N,M,FI,B,A2A,A,R,1,2240,EUR,N,2016-07,1.47,A,F,,,P1M,,A,,,,,,,,,,4,,FI2,Bank interest rates - loans to corporations of over EUR 1M (new business) ,"Finland, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, Over EUR 1 million amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Euro",PCPA,0
MIR.M.FI.B.A2A.A.R.1.2240.EUR.N,M,FI,B,A2A,A,R,1,2240,EUR,N,2016-08,1.4,A,F,,,P1M,,A,,,,,,,,,,4,,FI2,Bank interest rates - loans to corporations of over EUR 1M (new business) ,"Finland, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, Over EUR 1 million amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Euro",PCPA,0
MIR.M.FI.B.A2A.A.R.1.2240.EUR.N,M,FI,B,A2A,A,R,1,2240,EUR,N,2016-09,1.24,A,F,,,P1M,,A,,,,,,,,,,4,,FI2,Bank interest rates - loans to corporations of over EUR 1M (new business) ,"Finland, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, Over EUR 1 million amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Euro",PCPA,0
MIR.M.FI.B.A2A.A.R.1.2240.EUR.N,M,FI,B,A2A,A,R,1,2240,EUR,N,2016-10,1.34,A,F,,,P1M,,A,,,,,,,,,,4,,FI2,Bank interest rates - loans to corporations of over EUR 1M (new business) ,"Finland, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, Over EUR 1 million amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Euro",PCPA,0
MIR.M.FI.B.A2A.A.R.1.2240.EUR.N,M,FI,B,A2A,A,R,1,2240,EUR,N,2016-11,1.41,A,F,,,P1M,,A,,,,,,,,,,4,,FI2,Bank interest rates - loans to corporations of over EUR 1M (new business) ,"Finland, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, Over EUR 1 million amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Euro",PCPA,0
MIR.M.FI.B.A2A.A.R.1.2240.EUR.N,M,FI,B,A2A,A,R,1,2240,EUR,N,2016-12,1.41,A,F,,,P1M,,A,,,,,,,,,,4,,FI2,Bank interest rates - loans to corporations of over EUR 1M (new business) ,"Finland, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, Over EUR 1 million amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Euro",PCPA,0
MIR.M.FI.B.A2A.A.R.1.2240.EUR.N,M,FI,B,A2A,A,R,1,2240,EUR,N,2017-01,1.54,A,F,,,P1M,,A,,,,,,,,,,4,,FI2,Bank interest rates - loans to corporations of over EUR 1M (new business) ,"Finland, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, Over EUR 1 million amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Euro",PCPA,0
MIR.M.FI.B.A2A.A.R.1.2240.EUR.N,M,FI,B,A2A,A,R,1,2240,EUR,N,2017-02,1.34,A,F,,,P1M,,A,,,,,,,,,,4,,FI2,Bank interest rates - loans to corporations of over EUR 1M (new business) ,"Finland, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, Over EUR 1 million amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Euro",PCPA,0
MIR.M.FI.B.A2A.A.R.1.2240.EUR.N,M,FI,B,A2A,A,R,1,2240,EUR,N,2017-03,1.35,A,F,,,P1M,,A,,,,,,,,,,4,,FI2,Bank interest rates - loans to corporations of over EUR 1M (new business) ,"Finland, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, Over EUR 1 million amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Euro",PCPA,0
MIR.M.FI.B.A2A.A.R.1.2240.EUR.N,M,FI,B,A2A,A,R,1,2240,EUR,N,2017-04,1.3,A,F,,,P1M,,A,,,,,,,,,,4,,FI2,Bank interest rates - loans to corporations of over EUR 1M (new business) ,"Finland, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, Over EUR 1 million amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Euro",PCPA,0
MIR.M.FI.B.A2A.A.R.1.2240.EUR.N,M,FI,B,A2A,A,R,1,2240,EUR,N,2017-05,1.18,A,F,,,P1M,,A,,,,,,,,,,4,,FI2,Bank interest rates - loans to corporations of over EUR 1M (new business) ,"Finland, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, Over EUR 1 million amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Euro",PCPA,0
MIR.M.FI.B.A2A.A.R.1.2240.EUR.N,M,FI,B,A2A,A,R,1,2240,EUR,N,2017-06,1.19,A,F,,,P1M,,A,,,,,,,,,,4,,FI2,Bank interest rates - loans to corporations of over EUR 1M (new business) ,"Finland, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, Over EUR 1 million amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Euro",PCPA,0
MIR.M.FI.B.A2A.A.R.1.2240.EUR.N,M,FI,B,A2A,A,R,1,2240,EUR,N,2017-07,1.5,A,F,,,P1M,,A,,,,,,,,,,4,,FI2,Bank interest rates - loans to corporations of over EUR 1M (new business) ,"Finland, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, Over EUR 1 million amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Euro",PCPA,0
MIR.M.FI.B.A2A.A.R.1.2240.EUR.N,M,FI,B,A2A,A,R,1,2240,EUR,N,2017-08,1.3,A,F,,,P1M,,A,,,,,,,,,,4,,FI2,Bank interest rates - loans to corporations of over EUR 1M (new business) ,"Finland, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, Over EUR 1 million amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Euro",PCPA,0
MIR.M.FI.B.A2A.A.R.1.2240.EUR.N,M,FI,B,A2A,A,R,1,2240,EUR,N,2017-09,1.49,A,F,,,P1M,,A,,,,,,,,,,4,,FI2,Bank interest rates - loans to corporations of over EUR 1M (new business) ,"Finland, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, Over EUR 1 million amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Euro",PCPA,0
MIR.M.FI.B.A2A.A.R.1.2240.EUR.N,M,FI,B,A2A,A,R,1,2240,EUR,N,2017-10,1.36,A,F,,,P1M,,A,,,,,,,,,,4,,FI2,Bank interest rates - loans to corporations of over EUR 1M (new business) ,"Finland, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, Over EUR 1 million amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Euro",PCPA,0
MIR.M.FI.B.A2A.A.R.1.2240.EUR.N,M,FI,B,A2A,A,R,1,2240,EUR,N,2017-11,1.35,A,F,,,P1M,,A,,,,,,,,,,4,,FI2,Bank interest rates - loans to corporations of over EUR 1M (new business) ,"Finland, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, Over EUR 1 million amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Euro",PCPA,0
MIR.M.FI.B.A2A.A.R.1.2240.EUR.N,M,FI,B,A2A,A,R,1,2240,EUR,N,2017-12,1.36,A,F,,,P1M,,A,,,,,,,,,,4,,FI2,Bank interest rates - loans to corporations of over EUR 1M (new business) ,"Finland, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, Over EUR 1 million amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Euro",PCPA,0
MIR.M.FI.B.A2A.A.R.1.2240.EUR.N,M,FI,B,A2A,A,R,1,2240,EUR,N,2018-01,1.43,A,F,,,P1M,,A,,,,,,,,,,4,,FI2,Bank interest rates - loans to corporations of over EUR 1M (new business) ,"Finland, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, Over EUR 1 million amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Euro",PCPA,0
MIR.M.FI.B.A2A.A.R.1.2240.EUR.N,M,FI,B,A2A,A,R,1,2240,EUR,N,2018-02,1.29,A,F,,,P1M,,A,,,,,,,,,,4,,FI2,Bank interest rates - loans to corporations of over EUR 1M (new business) ,"Finland, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, Over EUR 1 million amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Euro",PCPA,0
MIR.M.FI.B.A2A.A.R.1.2240.EUR.N,M,FI,B,A2A,A,R,1,2240,EUR,N,2018-03,1.36,A,F,,,P1M,,A,,,,,,,,,,4,,FI2,Bank interest rates - loans to corporations of over EUR 1M (new business) ,"Finland, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, Over EUR 1 million amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Euro",PCPA,0
MIR.M.FI.B.A2A.A.R.1.2240.EUR.N,M,FI,B,A2A,A,R,1,2240,EUR,N,2018-05,1.19,A,F,,,P1M,,A,,,,,,,,,,4,,FI2,Bank interest rates - loans to corporations of over EUR 1M (new business) ,"Finland, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, Over EUR 1 million amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Euro",PCPA,0
MIR.M.FI.B.A2A.A.R.1.2240.EUR.N,M,FI,B,A2A,A,R,1,2240,EUR,N,2018-06,1.08,A,F,,,P1M,,A,,,,,,,,,,4,,FI2,Bank interest rates - loans to corporations of over EUR 1M (new business) ,"Finland, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, Over EUR 1 million amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Euro",PCPA,0
MIR.M.FI.B.A2A.A.R.1.2240.EUR.N,M,FI,B,A2A,A,R,1,2240,EUR,N,2018-07,1.25,A,F,,,P1M,,A,,,,,,,,,,4,,FI2,Bank interest rates - loans to corporations of over EUR 1M (new business) ,"Finland, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, Over EUR 1 million amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Euro",PCPA,0
MIR.M.FI.B.A2A.A.R.1.2240.EUR.N,M,FI,B,A2A,A,R,1,2240,EUR,N,2018-08,1.09,A,F,,,P1M,,A,,,,,,,,,,4,,FI2,Bank interest rates - loans to corporations of over EUR 1M (new business) ,"Finland, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, Over EUR 1 million amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Euro",PCPA,0
MIR.M.FI.B.A2A.A.R.1.2240.EUR.N,M,FI,B,A2A,A,R,1,2240,EUR,N,2018-09,1.16,A,F,,,P1M,,A,,,,,,,,,,4,,FI2,Bank interest rates - loans to corporations of over EUR 1M (new business) ,"Finland, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, Over EUR 1 million amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Euro",PCPA,0
MIR.M.FI.B.A2A.A.R.1.2240.EUR.N,M,FI,B,A2A,A,R,1,2240,EUR,N,2018-10,1.19,A,F,,,P1M,,A,,,,,,,,,,4,,FI2,Bank interest rates - loans to corporations of over EUR 1M (new business) ,"Finland, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, Over EUR 1 million amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Euro",PCPA,0
MIR.M.FI.B.A2A.A.R.1.2240.EUR.N,M,FI,B,A2A,A,R,1,2240,EUR,N,2018-11,1.14,A,F,,,P1M,,A,,,,,,,,,,4,,FI2,Bank interest rates - loans to corporations of over EUR 1M (new business) ,"Finland, Annualised agreed rate (AAR) / Narrowly defined effective rate (NDER), Credit and other institutions (MFI except MMFs and central banks) reporting sector - Loans other than revolving loans and overdrafts, convenience and extended credit card debt, Total initial rate fixation, Over EUR 1 million amount, New business coverage, Non-Financial corporations (S.11) sector, denominated in Euro",PCPA,0
