REF_AREA,country_name,TIME_PERIOD,origin_period_sort,forecast_target_period,risk_tier,risk_score,confidence,agreement_quality,signal_type,current_score,gap_value,best_model_label,best_model_forecast,best_model_delta,actual_next_score,actual_delta,forecast_abs_error,forecast_hit_direction,realized_direction,forecast_direction,ml_median_forecast,ml_min_forecast,ml_max_forecast,forecast_range,ml_model_agreement_rising,ml_model_count,components_available,availability_pressure_z,cost_pressure_z,salience_pressure_z,primary_drivers,recommended_read
IT,Italy,2021-S2,20212,2022-S1,Normal,1.0,High,High,Below-threshold hidden gap,-0.4074480630421971,0.4195008830909482,Ridge,-0.3349383725096388,0.07250969053255829,-0.292578514438181,0.1148695486040161,0.04235985807145781,1.0,Rising,Rising,-0.6008878416663572,-0.7375270901743723,-0.3349383725096388,0.40258871766473353,0.25,4,6,-0.3539181106971789,-0.045898031915435844,-0.5132818126971452,SME-FPI is high relative to CISS; Small-loan spread pressure; SAFE cube access-finance severity,Normal: no major warning signal in the current diagnostic rules.
FI,Finland,2021-S2,20212,2022-S1,Normal,1.0,High,High,Below-threshold rising signal,-0.794701039457258,0.0322479066758873,Ridge,-0.7082580398528547,0.08644299960440327,0.1868825071957937,0.9815835466530517,0.8951405470486484,1.0,Rising,Rising,-0.7036232516613932,-0.7270581303499519,-0.5573852091840985,0.16967292116585342,1.0,4,6,-0.8035993158830239,-0.035841221995376094,-0.7968891019182291,Small-loan spread pressure; Interest rates increased; Cost pressure,Normal: no major warning signal in the current diagnostic rules.
FR,France,2021-S2,20212,2022-S1,Normal,1.0,High,High,Below-threshold rising signal,-0.804124479573135,0.0228244665600103,Ridge,-0.7306615904254581,0.07346288914767696,-0.4377301494172584,0.36639433015587664,0.2929314410081997,1.0,Rising,Rising,-0.7372964570062092,-0.8034254802876765,-0.7303345516063111,0.07309092868136535,1.0,4,6,-0.8189119260956245,-0.07739171959099754,-0.7070898674279231,Interest rates increased; Cost pressure; Loan cost too high,Normal: no major warning signal in the current diagnostic rules.
PT,Portugal,2021-S2,20212,2022-S1,Normal,1.0,High,High,Below-threshold rising signal,-0.8129174599734069,0.0140314861597384,Ridge,-0.745096983048493,0.06782047692491389,-0.2618337475515155,0.5510837124218915,0.48326323549697753,1.0,Rising,Rising,-0.7535328823767049,-0.7876779249196796,-0.5849325126953236,0.20274541222435594,1.0,4,6,-0.794104884502882,-0.154592893651994,-0.6637229752958425,Broad SAFE problem pressure; SAFE cube access-finance severity; BLS credit standards tightening,Normal: no major warning signal in the current diagnostic rules.
DE,Germany,2021-S2,20212,2022-S1,Normal,0.5,Low,Low,Normal,-0.7125607206637794,0.114388225469366,Ridge,-0.6422548372424174,0.07030588342136201,-0.2406886361167006,0.4718720845470788,0.4015662011257168,1.0,Rising,Rising,-0.7127762383213274,-0.7812293968630694,-0.6422548372424174,0.13897455962065197,0.5,4,6,-0.6135739248236887,-0.25389958126762596,-0.5888128984209817,Broad SAFE problem pressure; Interest rates increased; BLS terms and conditions pressure,Normal: no major warning signal in the current diagnostic rules.
AT,Austria,2021-S2,20212,2022-S1,Normal,0.0,High,High,Normal,-0.626637424700856,0.2003115214322893,Ridge,-0.8499799501028477,-0.22334252540199162,-0.2480082721058571,0.37862915259499896,0.6019716779969906,0.0,Rising,Easing,-0.8368410620324793,-0.8499799501028477,-0.765269256873068,0.08471069322977964,0.0,4,6,-0.6783669885922324,0.08632593824308069,-0.7170966158358204,Loan cost too high; Broad SAFE problem pressure; BLS terms and conditions pressure,Normal: no major warning signal in the current diagnostic rules.
IE,Ireland,2022-S1,20221,2022-S2,Watch,3.0,High,High,Forward-looking warning,-0.8776805216933685,-1.516450094408165,Ridge,-0.3110607186630893,0.5666198030302791,-0.205583655137896,0.6720968665554725,0.10547706352519332,1.0,Rising,Rising,-0.40158236505419403,-0.4954032795567001,-0.1636143834129272,0.33178889614377294,1.0,4,6,-0.8964285928863353,0.09274683743493434,-1.1211073589103386,MIR small-loan rate pressure; Interest rates increased; Best recent ML model expects rising H+1 pressure,Watch closely: pressure is visible or forecast to rise.
NL,Netherlands,2022-S1,20221,2022-S2,Monitor,2.5,High,High,Rising-forecast monitor,0.2711127437183834,-0.367656828996413,Ridge,0.4605630645886973,0.18945032087031388,0.5257965529166616,0.2546838091982782,0.06523348832796433,1.0,Rising,Rising,0.3384022054308259,0.30066601892801625,0.4605630645886973,0.15989704566068103,1.0,4,6,0.08538290574476924,0.9496642037016687,-0.9967542887774178,Interest rates increased; Cost pressure; Small-loan spread pressure,Monitor: at least one warning signal is present; check its signal type.
ES,Spain,2022-S1,20221,2022-S2,Monitor,2.0,High,High,Hidden-gap monitor,0.5700400358806217,-0.0687295368341747,Ridge,0.4776103323507007,-0.09242970352992097,0.8709726027060655,0.3009325668254438,0.39336227035536475,0.0,Rising,Easing,0.4104054328854203,0.3194043845105071,0.4776103323507007,0.1582059478401936,0.0,4,6,0.4509510641241989,0.8722590531127741,-0.6939029515228705,Interest rates increased; BLS credit standards tightening; Limited loan amount,Monitor: at least one warning signal is present; check its signal type.
GR,Greece,2022-S1,20221,2022-S2,Monitor,2.0,High,High,Rising-forecast monitor,0.0525020173353604,-0.5862675553794359,Ridge,0.20340743073179673,0.15090541339643634,0.6803763129958865,0.6278742956605261,0.4769688822640898,1.0,Rising,Rising,0.10891993459352295,-0.15768710386638077,0.20340743073179673,0.36109453459817753,0.75,4,6,-0.3211737536772648,0.37127272525906924,0.469394610899456,MIR small-loan rate pressure; SAFE cube access-finance severity; Small-loan spread pressure,Monitor: at least one warning signal is present; check its signal type.
FR,France,2022-S1,20221,2022-S2,Monitor,2.0,High,High,Rising-forecast monitor,-0.4377301494172584,-1.0764997221320547,Ridge,-0.26094822315311395,0.17678192626414446,-0.2868944411230607,0.15083570829419773,0.025946217969946728,1.0,Rising,Rising,-0.2309776108556886,-0.3673245000626516,-0.18214670774634134,0.18517779231631026,1.0,4,6,-0.5911626375430693,0.29241511346337384,-0.6042703732254897,Interest rates increased; Best recent ML model expects rising H+1 pressure; Cost pressure,Monitor: at least one warning signal is present; check its signal type.
SK,Slovakia,2022-S1,20221,2022-S2,Monitor,1.5,High,High,Rising-forecast monitor,0.2484667574762682,-0.3903028152385281,Ridge,0.41391012456444115,0.16544336708817295,0.3945864272310707,0.14611966975480248,0.01932369733337047,1.0,Rising,Rising,0.06217711448273096,-0.09460626791543982,0.41391012456444115,0.508516392479881,0.25,4,6,-0.23392087723504632,1.2317375587541788,-0.6972884659460873,Eurostat bankruptcy index pressure; Eurostat bankruptcy-registration gap; Loan cost too high,Monitor: at least one warning signal is present; check its signal type.
DE,Germany,2022-S1,20221,2022-S2,Monitor,1.5,Low,Low,Rising-forecast monitor,-0.2406886361167006,-0.8794582088314971,Ridge,-0.12374061933869122,0.11694801677800938,-0.2272913535196917,0.013397282597008897,0.10355073418100048,1.0,Rising,Rising,-0.24087906460595584,-0.3863230052504738,-0.07316376088092624,0.31315924436954756,0.5,4,6,-0.562753020837332,0.7185919943882713,-0.7213640380983827,Interest rates increased; Cost pressure; Best recent ML model expects rising H+1 pressure,Monitor: at least one warning signal is present; check its signal type.
IT,Italy,2022-S1,20221,2022-S2,Monitor,1.5,Low,Low,Rising-forecast monitor,-0.292578514438181,-0.9313480871529772,Ridge,-0.08112267475540573,0.21145583968277526,0.1807998269827423,0.4733783414209233,0.261922501738148,1.0,Rising,Rising,-0.24530285081551462,-0.34431964835542794,-0.08112267475540573,0.2631969736000222,0.5,4,6,-0.5344342749969258,0.5640840564755886,-0.7133759824555563,Interest rates increased; BLS terms and conditions pressure; Best recent ML model expects rising H+1 pressure,Monitor: at least one warning signal is present; check its signal type.
BE,Belgium,2022-S1,20221,2022-S2,Normal,0.5,Low,Low,Normal,0.0422872220113007,-0.5964823507034956,Ridge,0.1359094583408941,0.0936222363295934,-0.0658739163040683,-0.108161138315369,0.2017833746449624,0.0,Easing,Rising,-0.011686213819091493,-0.1540420718095158,0.1359094583408941,0.28995153015040986,0.5,4,6,-0.4499690950245183,1.2014288624639555,-0.8470664663678783,Interest rates increased; Cost pressure; Loan cost too high,Normal: no major warning signal in the current diagnostic rules.
FI,Finland,2022-S1,20221,2022-S2,Normal,0.0,High,High,Normal,0.1868825071957937,-0.4518870655190027,Ridge,0.11037963674539675,-0.07650287045039694,0.0974436808455647,-0.08943882635022898,0.012935955899832041,1.0,Easing,Easing,0.0450511198243804,-0.1429857525199781,0.13091313853293823,0.2738988910529163,0.0,4,6,-0.1659093594118357,1.0589345939421246,-0.8121564351042507,BLS credit standards tightening; Interest rates increased; Cost pressure,Normal: no major warning signal in the current diagnostic rules.
AT,Austria,2022-S1,20221,2022-S2,Normal,0.0,High,High,Normal,-0.2480082721058571,-0.8867778448206535,Ridge,-0.28842719893407603,-0.04041892682821893,0.1430865539389418,0.3910948260447989,0.43151375287301785,0.0,Rising,Easing,-0.3440148748703028,-0.46841801050128845,-0.22380434365097882,0.24461366685030964,0.25,4,6,-0.8418874098214939,1.0999842696191733,-0.6772246862319758,BLS terms and conditions pressure; Interest rates increased; Cost pressure,Normal: no major warning signal in the current diagnostic rules.
PT,Portugal,2022-S1,20221,2022-S2,Normal,0.0,High,High,Normal,-0.2618337475515155,-0.900603320266312,Ridge,-0.28820236826118883,-0.02636862070967333,0.26290758412879,0.5247413316803056,0.5511099523899788,0.0,Rising,Easing,-0.30065020837126266,-0.4226352177642796,-0.27105747350806997,0.15157774425620962,0.0,4,6,-0.3869066336168776,0.33491434004461107,-0.569597002788672,SAFE cube access-finance severity; Broad SAFE problem pressure; Interest rates increased,Normal: no major warning signal in the current diagnostic rules.
ES,Spain,2022-S2,20222,2023-S1,Watch,4.5,High,High,Visible or hidden high pressure,0.8709726027060655,-0.7593680411033806,Ridge,1.1273563707057404,0.2563837679996749,0.6799351414299947,-0.1910374612760708,0.4474212292757457,0.0,Easing,Rising,1.038795674613936,0.8369218999434436,1.1273563707057404,0.2904344707622968,0.75,4,6,0.45513499264884016,1.2312292337268533,-0.1712995411247315,Interest rates increased; Eurostat bankruptcy index pressure; SAFE cube access-finance severity,Watch closely: pressure is visible or forecast to rise.
NL,Netherlands,2022-S2,20222,2023-S1,Watch,4.0,High,High,Visible or hidden high pressure,0.5257965529166616,-1.1045440908927846,Ridge,1.0008342701756165,0.47503771725895494,0.3064751432267736,-0.219321409689888,0.6943591269488429,0.0,Easing,Rising,0.7007975383426376,0.6808380843857356,1.0008342701756165,0.319996185789881,1.0,4,6,0.3660728959911635,0.9299380506578467,-0.7388581208323319,Interest rates increased; BLS credit standards tightening; Best recent ML model expects rising H+1 pressure,Watch closely: pressure is visible or forecast to rise.
SK,Slovakia,2022-S2,20222,2023-S1,Watch,4.0,High,High,Visible or hidden high pressure,0.3945864272310707,-1.2357542165783753,Ridge,0.9172643854411541,0.5226779582100833,1.266571056808544,0.8719846295774734,0.3493066713673899,1.0,Rising,Rising,0.45986666868365167,0.4409152396300206,0.9172643854411541,0.47634914581113347,1.0,4,6,0.09184903423050912,0.9872867507896137,-0.5772482834508538,Interest rates increased; Eurostat bankruptcy index pressure; Eurostat bankruptcy-registration gap,Watch closely: pressure is visible or forecast to rise.
GR,Greece,2022-S2,20222,2023-S1,Watch,3.0,High,High,Visible or hidden high pressure,0.6803763129958865,-0.9499643308135596,Ridge,0.8954329255091047,0.21505661251321817,1.0868855549855434,0.4065092419896569,0.1914526294764387,1.0,Rising,Rising,0.842503642523718,0.7770726251542981,1.0722129803486908,0.29514035519439275,1.0,4,6,0.31423331858894227,0.7008805625868788,0.5184520517545522,Interest rates increased; MIR small-loan rate pressure; SAFE cube access-finance severity,Watch closely: pressure is visible or forecast to rise.
IT,Italy,2022-S2,20222,2023-S1,Watch,3.0,High,High,Forward-looking warning,0.1807998269827423,-1.4495408168267037,Ridge,0.5654991579038788,0.3846993309211365,-0.1195166301883636,-0.3003164571711059,0.6850157880922424,0.0,Easing,Rising,0.34099939566196735,0.27211784628699703,0.5654991579038788,0.2933813116168818,1.0,4,6,-0.34962881717888883,1.2586865173721766,-0.6858304386765836,Interest rates increased; BLS terms and conditions pressure; Cost pressure,Watch closely: pressure is visible or forecast to rise.
AT,Austria,2022-S2,20222,2023-S1,Watch,3.0,High,High,Forward-looking warning,0.1430865539389418,-1.4872540898705042,Ridge,0.49740155293779853,0.35431499899885677,0.175697682675759,0.03261112873681721,0.3217038702620395,1.0,Rising,Rising,0.3550330668173245,0.32575067456219514,0.49740155293779853,0.1716508783756034,1.0,4,6,-0.3572537196450563,1.1914218249319286,-0.6854659629375847,Interest rates increased; BLS credit standards tightening; Cost pressure,Watch closely: pressure is visible or forecast to rise.
FI,Finland,2022-S2,20222,2023-S1,Watch,3.0,High,High,Forward-looking warning,0.0974436808455647,-1.5328969629638811,Ridge,0.47197239581171246,0.37452871496614776,0.2520714108136817,0.15462772996811697,0.2199009849980308,1.0,Rising,Rising,0.17383825301913147,0.08500960411887694,0.47197239581171246,0.38696279169283554,0.75,4,6,-0.4277976270918937,0.959658264740548,-0.2003659167563962,Interest rates increased; Small-loan spread pressure; Cost pressure,Watch closely: pressure is visible or forecast to rise.
BE,Belgium,2022-S2,20222,2023-S1,Watch,3.0,High,High,Forward-looking warning,-0.0658739163040683,-1.6962145601135146,Ridge,0.4450518389507263,0.5109257552547946,-0.0272148846818347,0.0386590316222336,0.472266723632561,1.0,Rising,Rising,0.1923543902665037,0.08809119173270441,0.4450518389507263,0.3569606472180219,1.0,4,6,-0.376041690745851,0.9346779911740926,-0.9857343550231916,Interest rates increased; Best recent ML model expects rising H+1 pressure; Cost pressure,Watch closely: pressure is visible or forecast to rise.
IE,Ireland,2022-S2,20222,2023-S1,Watch,3.0,High,High,Forward-looking warning,-0.205583655137896,-1.835924298947342,Ridge,0.2996933570784351,0.505277012216331,-0.575435936461522,-0.369852281323626,0.875129293539957,0.0,Easing,Rising,0.17274970276434068,0.10774616913209668,0.2996933570784351,0.19194718794633842,1.0,4,6,-0.5229816005723452,0.7724555944234164,-0.8022269176150262,Interest rates increased; MIR small-loan rate pressure; Small-loan spread pressure,Watch closely: pressure is visible or forecast to rise.
DE,Germany,2022-S2,20222,2023-S1,Watch,3.0,High,High,Forward-looking warning,-0.2272913535196917,-1.857631997329138,Ridge,0.2732512040814465,0.5005425576011382,0.0361788266929651,0.2634701802126568,0.2370723773884814,1.0,Rising,Rising,0.06669296044891221,-0.04690641330297627,0.2732512040814465,0.3201576173844228,1.0,4,6,-0.6029990114751896,0.8596031903217948,-0.8268616235527994,Interest rates increased; Best recent ML model expects rising H+1 pressure; Cost pressure,Watch closely: pressure is visible or forecast to rise.
FR,France,2022-S2,20222,2023-S1,Watch,3.0,High,High,Forward-looking warning,-0.2868944411230607,-1.9172350849325068,Ridge,0.11441448931816499,0.4013089304412257,0.1275582944459499,0.4144527355690106,0.013143805127784916,1.0,Rising,Rising,-0.005144017898876658,-0.15014545062528406,0.11441448931816499,0.26455993994344906,1.0,4,6,-0.685421183165488,0.8115087123512796,-0.7315958551679087,Interest rates increased; Best recent ML model expects rising H+1 pressure; Cost pressure,Watch closely: pressure is visible or forecast to rise.
PT,Portugal,2022-S2,20222,2023-S1,Monitor,2.0,Low,Low,Rising-forecast monitor,0.26290758412879,-1.367433059680656,Ridge,0.48214706197154006,0.21923947784275005,0.3515896440077633,0.08868205987897332,0.13055741796377673,1.0,Rising,Rising,0.25023483224708654,0.11998836205589583,0.48214706197154006,0.3621586999156442,0.5,4,6,-0.48571530406589525,1.6373871783454474,-0.6930722298674407,Interest rates increased; Broad SAFE problem pressure; Cost pressure,Monitor: at least one warning signal is present; check its signal type.
SK,Slovakia,2023-S1,20231,2023-S2,Alert,5.0,High,High,Visible or hidden high pressure,1.266571056808544,1.2644681056279663,Ridge,0.47183105002949366,-0.7947400067790503,0.2358415390240711,-1.0307295177844729,0.23598951100542256,1.0,Easing,Easing,0.6839729635466527,0.47183105002949366,0.9624843488801557,0.490653298850662,0.0,4,6,-0.11251890355975784,3.1880516186555505,-0.7346944258659986,Loan cost too high; Cost pressure; Interest rates increased,Immediate watchlist: inspect drivers and compare with local SME policy context.
GR,Greece,2023-S1,20231,2023-S2,Alert,5.0,High,High,Visible or hidden high pressure,1.0868855549855434,1.084782603804966,Ridge,0.49933686959054285,-0.5875486853950005,1.3866868361227809,0.2998012811372375,0.887349966532238,0.0,Rising,Easing,0.7925411593401019,0.49933686959054285,1.0103866770835757,0.5110498074930327,0.0,4,6,0.0022522361369703057,2.2102125582867145,0.1284524726937269,Interest rates increased; Cost pressure; Loan cost too high,Immediate watchlist: inspect drivers and compare with local SME policy context.
ES,Spain,2023-S1,20231,2023-S2,Watch,3.5,Low,Low,Visible or hidden high pressure,0.6799351414299947,0.6778321902494172,Ridge,0.5910646856303471,-0.08887045579964759,0.7785307842434485,0.09859564281345379,0.18746609861310137,0.0,Rising,Easing,0.7319359064346258,0.5910646856303471,0.9274642382033815,0.33639955257303444,0.5,4,6,0.44819268503614734,1.0674887642077253,-0.6184795073328566,Interest rates increased; BLS terms and conditions pressure; Eurostat bankruptcy index pressure,Watch closely: pressure is visible or forecast to rise.
IE,Ireland,2023-S1,20231,2023-S2,Watch,3.0,High,High,Forward-looking warning,-0.575435936461522,-0.5775388876420995,Ridge,-0.2555109888953738,0.3199249475661482,-0.3316857302081542,0.24375020625336785,0.07617474131278035,1.0,Rising,Rising,-0.18414951547873504,-0.26620539652366654,0.029272978527287555,0.2954783750509541,1.0,4,6,-0.7321199286384292,0.4398257527593645,-1.049632326619013,Interest rates increased; MIR small-loan rate pressure; Best recent ML model expects rising H+1 pressure,Watch closely: pressure is visible or forecast to rise.
IT,Italy,2023-S1,20231,2023-S2,Monitor,2.0,High,High,Rising-forecast monitor,-0.1195166301883636,-0.1216195813689411,Ridge,0.07663228834089288,0.19614891852925648,-0.220695035357837,-0.10117840516947339,0.2973273236987299,0.0,Easing,Rising,0.10511542618490105,0.03979869990654915,0.13364596115869326,0.09384726125214411,1.0,4,6,-0.4965235433700495,0.8730709342995022,-0.7244451452749014,Interest rates increased; BLS terms and conditions pressure; Cost pressure,Monitor: at least one warning signal is present; check its signal type.
PT,Portugal,2023-S1,20231,2023-S2,Monitor,1.5,Low,Low,Hidden-gap monitor,0.3515896440077633,0.3494866928271858,Ridge,0.34245662509220315,-0.009133018915560176,-0.0764569297144263,-0.4280465737221896,0.41891355480662945,1.0,Easing,Easing,0.3601371722414073,0.32641110373778637,0.40136445459773995,0.07495335085995358,0.5,4,6,-0.24324659015964367,1.4499585296306736,-0.676345337701826,Interest rates increased; Broad SAFE problem pressure; Cost pressure,Monitor: at least one warning signal is present; check its signal type.
NL,Netherlands,2023-S1,20231,2023-S2,Normal,1.0,Low,Low,Normal,0.3064751432267736,0.3043721920461961,Ridge,0.1943458700854559,-0.11212927314131771,0.0570797523713501,-0.2493953908554235,0.1372661177141058,1.0,Easing,Easing,0.3045301377141063,0.1943458700854559,0.4096634301704351,0.2153175600849792,0.5,4,6,-0.47373138435007595,1.8477651448075063,-0.9683628180354402,Small-loan spread pressure; Interest rates increased; Cost pressure,Normal: no major warning signal in the current diagnostic rules.
FI,Finland,2023-S1,20231,2023-S2,Normal,1.0,Low,Low,Normal,0.2520714108136817,0.2499684596331041,Ridge,0.21306106905370534,-0.039010341759976336,0.432039787251064,0.17996837643738234,0.21897871819735867,0.0,Rising,Easing,0.2871894232515856,0.19969309559274098,0.44035090287261824,0.24065780727987726,0.5,4,6,0.052683403806454775,0.5871753399341024,-0.2529669470144481,Interest rates increased; Small-loan spread pressure; BLS credit standards tightening,Normal: no major warning signal in the current diagnostic rules.
AT,Austria,2023-S1,20231,2023-S2,Normal,1.0,High,High,Normal,0.175697682675759,0.1735947314951814,Ridge,0.049825672021551116,-0.1258720106542079,0.2403563548171848,0.06465867214142579,0.19053068279563368,0.0,Rising,Easing,0.2124968535217247,0.049825672021551116,0.31876460087106456,0.2689389288495134,0.75,4,6,-0.512805508399267,1.638310834459983,-0.9767945374547348,Interest rates increased; Cost pressure; Broad SAFE problem pressure,Normal: no major warning signal in the current diagnostic rules.
FR,France,2023-S1,20231,2023-S2,Normal,1.0,High,High,Normal,0.1275582944459499,0.1254553432653724,Ridge,0.08810026476976707,-0.03945802967618284,-0.1034553600368069,-0.2310136544827568,0.19155562480657395,1.0,Easing,Easing,0.16004295449584632,0.08810026476976707,0.2691204080035376,0.18102014323377053,0.75,4,6,-0.36873559254373717,1.027062191206602,-0.3869613865306688,Interest rates increased; BLS credit standards tightening; Cost pressure,Normal: no major warning signal in the current diagnostic rules.
DE,Germany,2023-S1,20231,2023-S2,Normal,1.0,High,High,Below-threshold rising signal,0.0361788266929651,0.0340758755123875,Ridge,0.0920034665308827,0.055824639837917606,0.0663977644901005,0.0302189377971354,0.025605702040782205,1.0,Rising,Rising,0.07267703341418341,-0.021854758530629254,0.1462823363204731,0.16813709485110237,0.75,4,6,-0.5596462192903628,1.3507078573139635,-0.8420286920373864,Interest rates increased; Cost pressure; Small-loan spread pressure,Normal: no major warning signal in the current diagnostic rules.
BE,Belgium,2023-S1,20231,2023-S2,Normal,1.0,High,High,Normal,-0.0272148846818347,-0.0293178358624122,Ridge,-0.1235813395394009,-0.0963664548575662,-0.3408084470139145,-0.3135935623320798,0.2172271074745136,1.0,Easing,Easing,0.056425802737971625,-0.1235813395394009,0.10691628428668667,0.23049762382608757,0.75,4,6,-0.538268250608029,1.155861041004007,-0.7804429810261515,Interest rates increased; Cost pressure; Loan cost too high,Normal: no major warning signal in the current diagnostic rules.
GR,Greece,2023-S2,20232,2024-S1,Alert,5.0,High,High,Visible or hidden high pressure,1.3866868361227809,1.8272100259182251,Ridge,0.6267926181892531,-0.7598942179335277,0.3146767571304485,-1.0720100789923324,0.3121158610588046,1.0,Easing,Easing,0.8751412407641461,0.6267926181892531,1.0926493015123904,0.46585668332313723,0.0,4,6,0.28195759802585224,1.924069286228556,1.1100077683149774,Loan cost too high; SME-FPI is high relative to CISS; SAFE cube access-finance severity,Immediate watchlist: inspect drivers and compare with local SME policy context.
ES,Spain,2023-S2,20232,2024-S1,Watch,4.5,High,High,Visible or hidden high pressure,0.7785307842434485,1.2190539740388933,Ridge,0.4342785832049599,-0.3442522010384886,-0.1040489789961734,-0.8825797632396218,0.5383275622011333,1.0,Easing,Easing,0.5682895865514992,0.4120511110501948,0.749643032944977,0.3375919218947822,0.0,4,6,0.2175868720422267,1.5795326568745165,-0.5401935510811632,Interest rates increased; SME-FPI is high relative to CISS; Cost pressure,Watch closely: pressure is visible or forecast to rise.
PT,Portugal,2023-S2,20232,2024-S1,Watch,3.0,High,High,High pressure + rising forecast,-0.0764569297144263,0.3640662600810183,Ridge,0.09224731374984262,0.16870424346426893,-0.19399526871076,-0.1175383389963337,0.28624258246060263,0.0,Easing,Rising,0.044581646597832224,-0.06305434536388994,0.09224731374984262,0.15530165911373256,1.0,4,6,-0.0801389090673345,0.18214359980009204,-0.4124420194314469,Broad SAFE problem pressure; Interest rates increased; SAFE cube access-finance severity,Watch closely: pressure is visible or forecast to rise.
FI,Finland,2023-S2,20232,2024-S1,Monitor,2.5,High,High,Hidden-gap monitor,0.432039787251064,0.8725629770465088,Ridge,0.14568995103444776,-0.28634983621661625,0.4841885075080617,0.05214872025699768,0.33849855647361393,0.0,Rising,Easing,0.21905997079152645,0.14568995103444776,0.2274270151648301,0.08173706413038234,0.0,4,6,-0.2055826312601585,1.479585343888498,-0.5135931451334317,Loan cost too high; Cost pressure; SME-FPI is high relative to CISS,Monitor: at least one warning signal is present; check its signal type.
FR,France,2023-S2,20232,2024-S1,Monitor,2.0,High,High,Rising-forecast monitor,-0.1034553600368069,0.3370678297586377,Ridge,0.05642465399940881,0.1598800140362157,-0.3590816584926117,-0.2556262984558048,0.4155063124920205,0.0,Easing,Rising,0.031251850663579106,-0.07755480676800422,0.05642465399940881,0.13397946076741302,1.0,4,6,-0.4224946626568065,0.6773674316496243,-0.4882449941204351,BLS credit standards tightening; Interest rates increased; Cost pressure,Monitor: at least one warning signal is present; check its signal type.
AT,Austria,2023-S2,20232,2024-S1,Monitor,1.5,High,High,Hidden-gap monitor,0.2403563548171848,0.6808795446126296,Ridge,-0.15082954828403572,-0.3911859031012205,-0.5509904982424741,-0.7913468530596589,0.4001609499584384,1.0,Easing,Easing,-0.05359756122166257,-0.15082954828403572,0.0841422780831281,0.23497182636716382,0.0,4,6,-0.3273959470458851,1.4821073439196164,-0.951374876331856,Loan cost too high; Cost pressure; Interest rates increased,Monitor: at least one warning signal is present; check its signal type.
SK,Slovakia,2023-S2,20232,2024-S1,Monitor,1.5,High,High,Hidden-gap monitor,0.2358415390240711,0.6763647288195158,Ridge,0.16313377147052338,-0.07270776755354771,0.6490586728387913,0.41321713381472014,0.4859249013682679,0.0,Rising,Easing,0.11984159006718503,-0.036615329427520785,0.18182138085609748,0.21843671028361827,0.0,4,6,-0.8693132097877085,2.0938019912479513,-0.5678122609936154,Loan cost too high; Eurostat bankruptcy index pressure; Eurostat bankruptcy-registration gap,Monitor: at least one warning signal is present; check its signal type.
NL,Netherlands,2023-S2,20232,2024-S1,Monitor,1.5,Low,Low,Hidden-gap monitor,0.0570797523713501,0.4976029421667948,Ridge,-0.02382775439508033,-0.08090750676643044,-0.2905745959949126,-0.3476543483662627,0.26674684159983225,1.0,Easing,Easing,0.0335693823623532,-0.02382775439508033,0.13246452464326436,0.1562922790383447,0.5,4,6,-0.1058361714634274,0.6962626602918873,-0.8075361292678703,Small-loan spread pressure; SME-FPI is high relative to CISS; Loan cost too high,Monitor: at least one warning signal is present; check its signal type.
DE,Germany,2023-S2,20232,2024-S1,Normal,1.0,High,High,Below-threshold hidden gap,0.0663977644901005,0.5069209542855453,Ridge,-0.13611482969103855,-0.20251259418113904,-0.5594276841020407,-0.6258254485921412,0.42331285441100214,1.0,Easing,Easing,-0.0538234275358555,-0.13611482969103855,0.010710423006342824,0.14682525269738136,0.0,4,6,-0.6183012856685535,1.4966466630839173,-0.8321082074041468,Small-loan spread pressure; Interest rates increased; Cost pressure,Normal: no major warning signal in the current diagnostic rules.
IT,Italy,2023-S2,20232,2024-S1,Normal,1.0,High,High,Below-threshold rising signal,-0.220695035357837,0.2198281544376076,Ridge,-0.16225462434252597,0.05844041101531103,-0.4508549920651987,-0.2301599567073617,0.2886003677226727,0.0,Easing,Rising,-0.10040898056538752,-0.16225462434252597,-0.012579557188137412,0.14967506715438855,1.0,4,6,-0.4133069209205941,0.5196899991262889,-0.6886441733159431,Interest rates increased; BLS terms and conditions pressure; BLS credit standards tightening,Normal: no major warning signal in the current diagnostic rules.
IE,Ireland,2023-S2,20232,2024-S1,Normal,1.0,High,High,Normal,-0.3316857302081542,0.1088374595872905,Ridge,-0.3393994814613534,-0.00771375125319923,-1.1870815340980374,-0.8553958038898832,0.847682052636684,1.0,Easing,Easing,-0.2445827348961202,-0.3393994814613534,-0.04949636911965336,0.2899031123417,0.75,4,6,-0.34801841823484225,0.3480647380581828,-1.00342896716001,Interest rates increased; Bank loan rejection pressure; MIR small-loan rate pressure,Normal: no major warning signal in the current diagnostic rules.
BE,Belgium,2023-S2,20232,2024-S1,Normal,1.0,High,High,Below-threshold rising signal,-0.3408084470139145,0.0997147427815302,Ridge,-0.2922913379276559,0.048517109086258614,-1.0295367286715789,-0.6887282816576643,0.7372453907439229,0.0,Easing,Rising,-0.14849839286288324,-0.2922913379276559,-0.057814042960770244,0.23447729496688563,1.0,4,6,-0.4281703294069526,0.33539408036006674,-0.7756192853825066,Interest rates increased; Cost pressure; Limited loan amount,Normal: no major warning signal in the current diagnostic rules.
