REF_AREA,country_name,TIME_PERIOD,period_sort,access_finance_main_problem,bank_loan_cost_too_high,bank_loan_limited_amount,bank_loan_rejected,bank_willingness_deteriorated,interest_rates_increased,z_access_finance_main_problem,z_bank_loan_rejected,z_bank_loan_cost_too_high,z_bank_loan_limited_amount,z_bank_willingness_deteriorated,z_interest_rates_increased,components_available,SME_FPI_equal_raw,SME_FPI_equal_z,fbz_access_finance_main_problem,fbz_bank_loan_rejected,fbz_bank_loan_cost_too_high,fbz_bank_loan_limited_amount,fbz_bank_willingness_deteriorated,fbz_interest_rates_increased,SME_FPI_fixed_baseline_raw,SME_FPI_fixed_baseline_z,SME_FPI_pca_weighted_raw,SME_FPI_pca_weighted_z,SME_FPI_reliability_weighted_raw,SME_FPI_reliability_weighted_z,PC1,PC2,SME_FPI_pca_z,cluster,cluster_name,CISS_mean,CISS_max,CISS_z,Hidden_SME_Stress,Relative_Gap_equal,Relative_Gap_fixed_baseline,Relative_Gap_pca_weighted,Relative_Gap_reliability_weighted
FR,France,2019-S1,20191,7.664708,1.374555,2.452693,5.495795,10.12037,8.643617,-0.4661732105208352,-0.5829634952745859,-0.35623403625412164,-0.8502402256771678,-0.6987241352058663,-1.1152268931792797,6,-0.6782603326853094,-0.9844668212552872,-0.3365089542557355,-0.4296681673203894,-0.15756318115466178,-0.9511068419437461,-0.24955528116735365,-1.3171707298181778,-0.5735955259433441,-0.8720247892241969,-0.6688568593663913,-0.9117670830463883,-0.664914395019395,-0.8930240098122999,-1.5785018491191078,-0.4465429327424951,-0.917793228324684,2,Low SME financing pain,0.07035878599379808,0.1727106133161259,-0.5777222607348262,-0.40674456052046093,-0.40674456052046093,-0.29430252848937066,-0.3340448223115621,-0.31530174907747366
FR,France,2019-S2,20192,7.634814,0.606829,2.813274,3.962728,10.27515,8.611822,-0.4706736804678131,-0.8074410929050714,-0.6568420555523303,-0.7734181414432958,-0.6867765570822645,-1.1166412187300585,6,-0.7519654576968056,-1.0906691248088498,-0.3425968280980881,-0.7334181101061654,-0.6198456398864359,-0.8351171317416249,-0.2256822181089869,-1.3223275823583278,-0.679831251716605,-1.0335326500519988,-0.7247082048118729,-0.9873094168049876,-0.7164506280119903,-0.9617049748525214,-1.710310996064238,-0.638288194213836,-0.9944314296451346,2,Low SME financing pain,0.06308599381333882,0.1813776934647978,-0.6202875765559704,-0.47038154825287937,-0.47038154825287937,-0.41324507349602835,-0.3670218402490172,-0.34141739829655093
FR,France,2020-S1,20201,9.374952,0.069633,3.826517,3.640582,11.03008,9.94797,-0.20870008133105164,-0.8546109557788208,-0.8671845807956077,-0.5575458711479079,-0.6285029742366081,-1.0572058277559429,6,-0.6956250485076564,-1.0094877790326275,0.01177999040341296,-0.7972456069270262,-0.9433155858057795,-0.509182703875687,-0.10924281059733976,-1.105616835139711,-0.575470591990355,-0.8748754113097459,-0.6411370119248251,-0.8742743073492963,-0.6277634665558198,-0.8435139569649143,-1.5130830232058,-0.8609271220395421,-0.8797565573751431,2,Low SME financing pain,0.27900992440272404,0.6852335230677173,0.6434458109556768,-1.6529335899883044,-1.6529335899883044,-1.5183212222654228,-1.517720118304973,-1.486959767920591
FR,France,2020-S2,20202,7.810467,0.0,3.120004,2.393367,12.40082,11.8684,-0.444229542928624,-1.0372329983436313,-0.8944498267398536,-0.7080690578890996,-0.5226945801472819,-0.9717800306972177,6,-0.7630760061242846,-1.106678402814384,-0.30682532532058193,-1.044359063084886,-0.9852447564328908,-0.7364499146384037,0.10217831911338202,-0.7941409954265595,-0.6274736226316567,-0.9539344865342617,-0.7196239812063832,-0.980432695869336,-0.7056111585301673,-0.9472595025836693,-1.6983122309320342,-0.7166053899027066,-0.9874549504013881,2,Low SME financing pain,0.10093760840385751,0.2289825418871146,-0.3987542384090916,-0.7079241644052923,-0.7079241644052923,-0.5551802481251702,-0.5816784574602445,-0.5485052641745778
FR,France,2021-S1,20211,6.896325,0.213178,1.648175,2.525153,11.08639,14.53538,-0.5818514268608623,-1.017936382682782,-0.8109786191241762,-1.0216434598011686,-0.624156365345666,-0.853145718465229,6,-0.8182853287133139,-1.1862299568707961,-0.49298914314342085,-1.0182480125176465,-0.8568806656146534,-1.209899761349899,-0.10055763046543237,-0.36158170662239514,-0.6733594866189079,-1.0236937664833963,-0.7972991523757796,-1.085493078183001,-0.7874146504392495,-1.0562768374126033,-1.8816255955249974,-0.4871462104470413,-1.0940394088096725,2,Low SME financing pain,0.011773115739801015,0.031646985110895,-0.9206053646484768,-0.2656245922223194,-0.2656245922223194,-0.10308840183491952,-0.16488771353452425,-0.1356714727641265
FR,France,2021-S2,20212,6.064439,1.456145,2.235148,3.60992,10.09028,37.52523,-0.7070898674279231,-0.8591006043711824,-0.3242869505822272,-0.8965883702401307,-0.7010468036755599,0.16950351140023215,6,-0.5531015141494652,-0.804124479573135,-0.6624016345871682,-0.803320736549996,-0.1084341614159458,-1.0210855194279185,-0.2541963230812071,3.3671576036515534,0.08628653809821969,0.13117954515812869,-0.6222921411145184,-0.8487854760770133,-0.6319518001231113,-0.8490956375536616,-1.4686091376443078,0.4334809686556224,-0.8538979680878369,2,Low SME financing pain,0.02777543253430641,0.1326453556282613,-0.8269489461331454,0.02282446656001036,0.02282446656001036,0.9581284912912741,-0.021836529943867866,-0.022146691420516174
FR,France,2022-S1,20221,6.747409,0.470289,2.238529,5.66838,15.02766,62.8302,-0.6042703732254897,-0.5576929322874122,-0.7103051647279702,-0.8958680453566932,-0.31992693498510255,1.2951353916547181,6,-0.29882134315465825,-0.4377301494172584,-0.5233156909827126,-0.3954735209835476,-0.7020625335636546,-1.01999793796857,0.5073386561352187,7.471387791508497,0.8896461273575386,1.3525096371998337,-0.362460374710795,-0.49734724549908904,-0.3733987116313664,-0.5045288230894724,-0.8554063006177247,0.6840912470736648,-0.49736153974817243,0,Interest Rates Increased driven stress,0.278210933293269,0.5596952657775014,0.6387695727147964,-1.0764997221320547,-1.0764997221320547,0.7137400644850374,-1.1361168182138854,-1.1432983958042688
FR,France,2022-S2,20222,5.90166,1.582059,1.723144,4.609603,14.79522,76.38305,-0.7315958551679087,-0.7127231543105936,-0.27498451958221587,-1.0056712515236133,-0.3378691436622571,1.898001944284775,6,-0.1941403299936356,-0.2868944411230607,-0.6955513641711759,-0.6052513409828663,-0.032615661705433674,-1.1857841463170968,0.4714874171037759,9.6695336933411,1.270303099544717,1.9312141439902724,-0.3261765452936211,-0.4482711645200233,-0.3471329531187635,-0.46952514630894077,-0.7697764815823231,1.4300346660216192,-0.447573528351659,0,Interest Rates Increased driven stress,0.447632684150912,0.7348490229803767,1.630340643809446,-1.9172350849325068,-1.9172350849325068,0.30087350018082626,-2.0786118083294696,-2.099865790118387
FR,France,2023-S1,20231,8.190866,2.410288,2.320693,8.185252,18.67118,78.78418,-0.38696138653066886,-0.18916280274745384,0.04931383584059897,-0.8783629362993891,-0.038681038584368596,2.004810546572605,6,0.09349270304188728,0.12755829444594996,-0.22935756852132097,0.10319987424257203,0.4660983827752253,-0.9935678749617919,1.0693103754427529,10.05897459095801,1.745776296655908,2.654065693103637,-0.024843147260265295,-0.04069945885594486,-0.044423032498306696,-0.06611169778527869,-0.05862981494338758,1.4930930690381061,-0.034089315234568505,0,Interest Rates Increased driven stress,0.16942884305553202,0.3736714083069923,0.002102951180577512,0.12545534326537244,0.12545534326537244,2.651962741923059,-0.04280241003652237,-0.0682146489658562
FR,France,2023-S2,20232,7.518098,2.203951,1.41793,8.794181,17.91844,64.8777,-0.4882449941204351,-0.10000106418838636,-0.03147873452686867,-1.07069735000733,-0.09678557377470329,1.3862135978261172,6,-0.06683235313193436,-0.10345536003680693,-0.3663658882233318,0.2238483187727848,0.34185356667242556,-1.2839637048895955,0.9532087506426823,7.8034732004078995,1.2786757072304775,1.9439428371585543,-0.15699616219171825,-0.2194444305576894,-0.17191596893439143,-0.2360181383957132,-0.37051086320470644,1.1315230582280922,-0.21542728091182228,0,Interest Rates Increased driven stress,0.09380088459085689,0.1572426670546342,-0.4405231897954447,0.33706782975863775,0.33706782975863775,2.384466026953999,0.2210787592377553,0.2045050513997315
FR,France,2024-S1,20241,7.6628,1.6395,1.275,9.0846,13.7511,52.3874,-0.46646045534116154,-0.05747679132474245,-0.25249312911672644,-1.1011487062894063,-0.4184655079884951,0.8306120747283774,6,-0.24423875255535907,-0.3590816584926117,-0.3368975159500959,0.28138967517397423,0.0019721557086069628,-1.329940640111333,0.31044372540910065,5.777663001249805,0.784105066913343,1.1920578609468957,-0.30808071722269237,-0.42379545900444704,-0.3216363375447715,-0.4355464858365521,-0.727070336506138,0.6702313264957431,-0.42274276190013566,0,Interest Rates Increased driven stress,0.03574874431124262,0.1158680873949789,-0.7802837141968321,0.42120205570422037,0.42120205570422037,1.9723415751437279,0.35648825519238503,0.34473722836028
FR,France,2024-S2,20242,6.7731,2.7976,0.8079,17.3301,14.7429,36.4153,-0.6004026548402682,1.1498611992928685,0.2009683234708574,-1.2006647527412204,-0.34190776161953096,0.1201308943668644,6,-0.1120024586784049,-0.16854132604045302,-0.5180837525708613,1.915088758932294,0.6993164106345409,-1.480194795586554,0.46341764930939844,3.187137306753037,0.7111135962453092,1.0810905173300223,-0.15801719598056715,-0.2208254407131443,-0.17830829630696632,-0.244537022825325,-0.37292050242891644,0.4105489260514764,-0.21682832492321807,0,Interest Rates Increased driven stress,0.06424697027853063,0.2188867768723852,-0.6134927543369909,0.4449514282965379,0.4449514282965379,1.694583271667013,0.3926673136238466,0.36895573151166594
FR,France,2025-S1,20251,6.8126,0.0,0.9603,5.2119,17.3204,44.1408,-0.5944560246500753,-0.624532498833665,-0.8944498267398536,-1.1681958050228378,-0.14294870609825172,0.4637815325974582,6,-0.4934668881245376,-0.7181964704365288,-0.51003962944338,-0.48591690922610387,-0.9852447564328908,-1.4311716029202648,0.8609678498064914,4.44014137339642,0.3147893875300454,0.47856745196791384,-0.4958922866666776,-0.6778220030294785,-0.49144620943342326,-0.6618475792118608,-1.1703055452085354,0.12576493406704187,-0.6804543846829372,2,Low SME financing pain,0.044420764854755414,0.2110747825715864,-0.7295291643509209,0.011332693914392067,0.011332693914392067,1.2080966163188347,0.051707161321442374,0.06768158513906009
